key,kind,left_pattern_id,right_pattern_id,gap_bucket,left_pattern,right_pattern,train_support,valid_support,npmi,heldout_log_rate_diff,document_count,document_coverage
72512,hetero,1,872,0,' the' --d=2--> ' of',' the' --d=1--> ' day',95,19,0.43987460,0.24390354,108,0.01080000
12715001,hetero,194,127,1,'\n' --d=1--> ' ','1' --d=2--> '.',95,22,0.43262856,0.09730006,35,0.00350000
46006585,hetero,702,39,1,' $' --d=3--> '0','0' --d=2--> '0',95,25,0.39513279,0.03053331,78,0.00780000
476737,hetero,7,2248,1,'2' --d=1--> '0','5' --d=1--> '\n\n',95,18,0.35572682,0.29797076,103,0.01030000
9966720,hetero,152,656,0,'1' --d=2--> ' ','0' --d=2--> ':',95,34,0.34017470,0.33801801,75,0.00750000
21301241,hetero,325,255,1,'3' --d=2--> ' ','0' --d=3--> '\n\n',95,14,0.33830031,0.54928519,108,0.01080000
411201,hetero,6,2248,1,' ' --d=2--> '0','5' --d=1--> '\n\n',95,17,0.33651197,0.35512917,102,0.01020000
13109760,hetero,200,320,0,'0' --d=2--> ' ','1' --d=2--> ':',95,45,0.29698621,0.61831997,79,0.00790000
54132946,hetero,826,26,2,'/' --d=1--> '1','0' --d=1--> '1',95,32,0.28868229,0.27739339,50,0.00500000
7471272,hetero,114,21,0,'1' --d=1--> '5',"',' --d=1--> ' '",95,20,0.22379037,0.19261024,94,0.00940000
1379240,hetero,21,373,0,"',' --d=1--> ' '",'1' --d=2--> '4',95,16,0.20791224,0.41575379,74,0.00740000
1769689,self,27,27,1,'1' --d=1--> '0','1' --d=1--> '0',95,18,0.18600144,0.29797076,48,0.00480000
5898488,hetero,90,31,0,' ' --d=3--> ' ','1' --d=1--> '9',95,28,0.18429611,0.14386199,91,0.00910000
65569,hetero,1,4,1,' the' --d=2--> ' of',' in' --d=1--> ' the',95,20,0.13698445,0.19261024,112,0.01120000
232095571,hetero,3541,4074,3,'Facebook' --d=1--> ' photo','\n\n\n' --d=1--> 'Connecting',94,21,0.98425115,0.13323797,115,0.01150000
257592139,hetero,3930,4457,3,' account' --d=1--> '.','/' --d=1--> '\xa0',94,18,0.97425386,0.28738865,112,0.01120000
219187139,hetero,3344,4344,3,' your' --d=1--> ' account','\xa0' --d=1--> '/',94,18,0.96854479,0.28738865,112,0.01120000
243826251,hetero,3720,4041,3,' picture' --d=1--> '\n\n\n','+' --d=1--> ' photo',94,21,0.95661456,0.13323797,115,0.01150000
232160835,hetero,3542,4040,3,'Twitter' --d=1--> ' picture','Google' --d=1--> '+',94,21,0.95501687,0.13323797,115,0.01150000
249773859,hetero,3811,2020,3,'\n\n\n' --d=1--> 'Facebook',' photo' --d=1--> '\n\n\n',94,21,0.95501687,0.13323797,115,0.01150000
132410827,hetero,2020,3513,3,' photo' --d=1--> '\n\n\n','Connecting' --d=1--> ' to',94,21,0.95369348,0.13323797,115,0.01150000
264792787,hetero,4040,3418,3,'Google' --d=1--> '+',' %' --d=1--> 's',94,21,0.95171651,0.13323797,115,0.01150000
313093867,hetero,4777,3549,3,'\n\n\n' --d=1--> 'Google',' to' --d=1--> ' %',94,21,0.94968928,0.13323797,115,0.01150000
262098929,hetero,3999,2558,1,'.\n\n' --d=1--> 'share','im' --d=3--> ' answer',94,30,0.86206771,0.22343698,80,0.00800000
219182210,hetero,3344,3728,2,' your' --d=1--> ' account','\xa0' --d=3--> '/',94,18,0.85813315,0.28738865,112,0.01120000
257591234,hetero,3930,4344,2,' account' --d=1--> '.','\xa0' --d=1--> '/',94,18,0.83830899,0.28738865,112,0.01120000
313098074,hetero,4777,4075,2,'\n\n\n' --d=1--> 'Google','\n\n\n' --d=3--> ' %',94,21,0.82742347,0.13323797,115,0.01150000
313095729,hetero,4777,3782,1,'\n\n\n' --d=1--> 'Google',' photo' --d=3--> ' to',94,21,0.82641535,0.13323797,115,0.01150000
295792361,hetero,4513,3549,1,'Google' --d=3--> '\n\n\n',' to' --d=1--> ' %',94,21,0.82200062,0.13323797,115,0.01150000
313229145,hetero,4779,4075,1,'\n\n\n' --d=2--> '+','\n\n\n' --d=3--> ' %',94,21,0.82102130,0.13323797,115,0.01150000
313097425,hetero,4777,3994,1,'\n\n\n' --d=1--> 'Google',' photo' --d=2--> 'Connecting',94,21,0.81891494,0.13323797,115,0.01150000
262098922,hetero,3999,2557,2,'.\n\n' --d=1--> 'share','prove' --d=2--> ' answer',94,30,0.81438710,0.22343698,80,0.00800000
249793802,hetero,3811,4513,2,'\n\n\n' --d=1--> 'Facebook','Google' --d=3--> '\n\n\n',94,21,0.81155037,0.13323797,115,0.01150000
295857897,hetero,4514,3549,1,'+' --d=2--> '\n\n\n',' to' --d=1--> ' %',94,21,0.81153787,0.13323797,115,0.01150000
243832146,hetero,3720,4778,2,' picture' --d=1--> '\n\n\n','\n\n\n' --d=3--> ' photo',94,21,0.81101894,0.13323797,115,0.01150000
313229137,hetero,4779,4074,1,'\n\n\n' --d=2--> '+','\n\n\n' --d=1--> 'Connecting',94,21,0.80990955,0.13323797,115,0.01150000
264793786,hetero,4040,3543,2,'Google' --d=1--> '+','Connecting' --d=3--> 's',94,21,0.80717772,0.13323797,115,0.01150000
256147018,hetero,3908,4041,2,' picture' --d=3--> ' photo','+' --d=1--> ' photo',94,21,0.80091988,0.13323797,115,0.01150000
259096130,hetero,3953,4040,2,'Twitter' --d=3--> 'Facebook','Google' --d=1--> '+',94,21,0.80091988,0.13323797,115,0.01150000
313159402,hetero,4778,3549,2,'\n\n\n' --d=3--> ' photo',' to' --d=1--> ' %',94,21,0.79882569,0.13323797,115,0.01150000
264798041,hetero,4040,4075,1,'Google' --d=1--> '+','\n\n\n' --d=3--> ' %',94,21,0.79657963,0.13323797,115,0.01150000
257586305,hetero,3930,3728,1,' account' --d=1--> '.','\xa0' --d=3--> '/',94,18,0.79397742,0.28738865,112,0.01120000
259102025,hetero,3953,4777,1,'Twitter' --d=3--> 'Facebook','\n\n\n' --d=1--> 'Google',94,21,0.79244136,0.13323797,115,0.01150000
259102041,hetero,3953,4779,1,'Twitter' --d=3--> 'Facebook','\n\n\n' --d=2--> '+',94,21,0.79244136,0.13323797,115,0.01150000
264932625,hetero,4042,4514,1,'Facebook' --d=2--> '\n\n\n','+' --d=2--> '\n\n\n',94,21,0.79244136,0.13323797,115,0.01150000
218795857,hetero,3338,4586,1,' using' --d=3--> '.','\xa0' --d=1--> 'Out',94,18,0.79006183,0.28738865,112,0.01120000
219189074,hetero,3344,4586,2,' your' --d=1--> ' account','\xa0' --d=1--> 'Out',94,18,0.78847492,0.28738865,112,0.01120000
259167569,hetero,3954,4778,1,' picture' --d=2--> 'Facebook','\n\n\n' --d=3--> ' photo',94,21,0.78815256,0.13323797,115,0.01150000
295791314,hetero,4513,3418,2,'Google' --d=3--> '\n\n\n',' %' --d=1--> 's',94,21,0.78786914,0.13323797,115,0.01150000
264928841,hetero,4042,4041,1,'Facebook' --d=2--> '\n\n\n','+' --d=1--> ' photo',94,21,0.78757260,0.13323797,115,0.01150000
132412978,hetero,2020,3782,2,' photo' --d=1--> '\n\n\n',' photo' --d=3--> ' to',94,21,0.78756009,0.13323797,115,0.01150000
249795921,hetero,3811,4778,1,'\n\n\n' --d=1--> 'Facebook','\n\n\n' --d=3--> ' photo',94,21,0.78750760,0.13323797,115,0.01150000
264798033,hetero,4040,4074,1,'Google' --d=1--> '+','\n\n\n' --d=1--> 'Connecting',94,21,0.78546788,0.13323797,115,0.01150000
313163600,hetero,4778,4074,0,'\n\n\n' --d=3--> ' photo','\n\n\n' --d=1--> 'Connecting',94,21,0.77941386,0.13323797,115,0.01150000
313163608,hetero,4778,4075,0,'\n\n\n' --d=3--> ' photo','\n\n\n' --d=3--> ' %',94,21,0.77941386,0.13323797,115,0.01150000
259296521,hetero,3956,4513,1,'\n\n\n' --d=2--> ' photo','Google' --d=3--> '\n\n\n',94,21,0.77431923,0.13323797,115,0.01150000
256147001,hetero,3908,4039,1,' picture' --d=3--> ' photo','Google' --d=2--> ' photo',94,21,0.77303423,0.13323797,115,0.01150000
256147009,hetero,3908,4040,1,' picture' --d=3--> ' photo','Google' --d=1--> '+',94,21,0.77303423,0.13323797,115,0.01150000
232099081,hetero,3541,4513,1,'Facebook' --d=1--> ' photo','Google' --d=3--> '\n\n\n',94,21,0.77026399,0.13323797,115,0.01150000
183733521,hetero,2803,4514,1,'\n\n\n' --d=3--> '\n\n\n','+' --d=2--> '\n\n\n',94,21,0.77016781,0.13323797,115,0.01150000
313159113,hetero,4778,3513,1,'\n\n\n' --d=3--> ' photo','Connecting' --d=1--> ' to',94,21,0.76861463,0.13323797,115,0.01150000
313159329,hetero,4778,3540,1,'\n\n\n' --d=3--> ' photo','Connecting' --d=2--> ' %',94,21,0.76861463,0.13323797,115,0.01150000
295856850,hetero,4514,3418,2,'+' --d=2--> '\n\n\n',' %' --d=1--> 's',94,21,0.76677315,0.13323797,115,0.01150000
313228496,hetero,4779,3994,0,'\n\n\n' --d=2--> '+',' photo' --d=2--> 'Connecting',94,21,0.76658131,0.13323797,115,0.01150000
313226800,hetero,4779,3782,0,'\n\n\n' --d=2--> '+',' photo' --d=3--> ' to',94,21,0.76618877,0.13323797,115,0.01150000
183729737,hetero,2803,4041,1,'\n\n\n' --d=3--> '\n\n\n','+' --d=1--> ' photo',94,21,0.76529905,0.13323797,115,0.01150000
264797392,hetero,4040,3994,0,'Google' --d=1--> '+',' photo' --d=2--> 'Connecting',94,21,0.76401253,0.13323797,115,0.01150000
264795696,hetero,4040,3782,0,'Google' --d=1--> '+',' photo' --d=3--> ' to',94,21,0.76361999,0.13323797,115,0.01150000
183713570,hetero,2803,2020,2,'\n\n\n' --d=3--> '\n\n\n',' photo' --d=1--> '\n\n\n',94,21,0.75722495,0.13323797,115,0.01150000
264732496,hetero,4039,4074,0,'Google' --d=2--> ' photo','\n\n\n' --d=1--> 'Connecting',94,21,0.75521303,0.13323797,115,0.01150000
264732504,hetero,4039,4075,0,'Google' --d=2--> ' photo','\n\n\n' --d=3--> ' %',94,21,0.75521303,0.13323797,115,0.01150000
264863568,hetero,4041,4074,0,'+' --d=1--> ' photo','\n\n\n' --d=1--> 'Connecting',94,21,0.75521303,0.13323797,115,0.01150000
264863576,hetero,4041,4075,0,'+' --d=1--> ' photo','\n\n\n' --d=3--> ' %',94,21,0.75521303,0.13323797,115,0.01150000
259541650,hetero,3960,2386,2,'.\n\n' --d=2--> '|',' this' --d=1--> ' answer',94,30,0.75518871,0.22343698,80,0.00800000
264728249,hetero,4039,3543,1,'Google' --d=2--> ' photo','Connecting' --d=3--> 's',94,21,0.75460778,0.13323797,115,0.01150000
264859321,hetero,4041,3543,1,'+' --d=1--> ' photo','Connecting' --d=3--> 's',94,21,0.75460778,0.13323797,115,0.01150000
8882113,hetero,135,4344,1,'.' --d=2--> '\xa0','\xa0' --d=1--> '/',94,18,0.75417479,0.28738865,112,0.01120000
257593169,hetero,3930,4586,1,' account' --d=1--> '.','\xa0' --d=1--> 'Out',94,18,0.75400408,0.28738865,112,0.01120000
264928466,hetero,4042,3994,2,'Facebook' --d=2--> '\n\n\n',' photo' --d=2--> 'Connecting',94,21,0.75398659,0.13323797,115,0.01150000
259233114,hetero,3955,4779,2,'Twitter' --d=2--> '\n\n\n','\n\n\n' --d=2--> '+',94,21,0.75368392,0.13323797,115,0.01150000
259296530,hetero,3956,4514,2,'\n\n\n' --d=2--> ' photo','+' --d=2--> '\n\n\n',94,21,0.75162985,0.13323797,115,0.01150000
259738257,hetero,3963,2386,1,'.\n\n' --d=3--> 'im',' this' --d=1--> ' answer',94,30,0.75013118,0.22343698,80,0.00800000
259543024,hetero,3960,2558,0,'.\n\n' --d=2--> '|','im' --d=3--> ' answer',94,30,0.74821294,0.22343698,80,0.00800000
256152904,hetero,3908,4777,0,' picture' --d=3--> ' photo','\n\n\n' --d=1--> 'Google',94,21,0.74686899,0.13323797,115,0.01150000
256152912,hetero,3908,4778,0,' picture' --d=3--> ' photo','\n\n\n' --d=3--> ' photo',94,21,0.74686899,0.13323797,115,0.01150000
256152920,hetero,3908,4779,0,' picture' --d=3--> ' photo','\n\n\n' --d=2--> '+',94,21,0.74686899,0.13323797,115,0.01150000
259298632,hetero,3956,4777,0,'\n\n\n' --d=2--> ' photo','\n\n\n' --d=1--> 'Google',94,21,0.74686899,0.13323797,115,0.01150000
259298640,hetero,3956,4778,0,'\n\n\n' --d=2--> ' photo','\n\n\n' --d=3--> ' photo',94,21,0.74686899,0.13323797,115,0.01150000
259298648,hetero,3956,4779,0,'\n\n\n' --d=2--> ' photo','\n\n\n' --d=2--> '+',94,21,0.74686899,0.13323797,115,0.01150000
259543017,hetero,3960,2557,1,'.\n\n' --d=2--> '|','prove' --d=2--> ' answer',94,30,0.74635025,0.22343698,80,0.00800000
259233098,hetero,3955,4777,2,'Twitter' --d=2--> '\n\n\n','\n\n\n' --d=1--> 'Google',94,21,0.74599796,0.13323797,115,0.01150000
259167561,hetero,3954,4777,1,' picture' --d=2--> 'Facebook','\n\n\n' --d=1--> 'Google',94,21,0.74434989,0.13323797,115,0.01150000
259167577,hetero,3954,4779,1,' picture' --d=2--> 'Facebook','\n\n\n' --d=2--> '+',94,21,0.74434989,0.13323797,115,0.01150000
249795913,hetero,3811,4777,1,'\n\n\n' --d=1--> 'Facebook','\n\n\n' --d=1--> 'Google',94,21,0.74370492,0.13323797,115,0.01150000
249795929,hetero,3811,4779,1,'\n\n\n' --d=1--> 'Facebook','\n\n\n' --d=2--> '+',94,21,0.74370492,0.13323797,115,0.01150000
132418833,hetero,2020,4514,1,' photo' --d=1--> '\n\n\n','+' --d=2--> '\n\n\n',94,21,0.74116291,0.13323797,115,0.01150000
259161658,hetero,3954,4039,2,' picture' --d=2--> 'Facebook','Google' --d=2--> ' photo',94,21,0.73885540,0.13323797,115,0.01150000
264932616,hetero,4042,4513,0,'Facebook' --d=2--> '\n\n\n','Google' --d=3--> '\n\n\n',94,21,0.73885048,0.13323797,115,0.01150000
232101192,hetero,3541,4777,0,'Facebook' --d=1--> ' photo','\n\n\n' --d=1--> 'Google',94,21,0.73796279,0.13323797,115,0.01150000
232101200,hetero,3541,4778,0,'Facebook' --d=1--> ' photo','\n\n\n' --d=3--> ' photo',94,21,0.73796279,0.13323797,115,0.01150000
232101208,hetero,3541,4779,0,'Facebook' --d=1--> ' photo','\n\n\n' --d=2--> '+',94,21,0.73796279,0.13323797,115,0.01150000
313224866,hetero,4779,3540,2,'\n\n\n' --d=2--> '+','Connecting' --d=2--> ' %',94,21,0.73670099,0.13323797,115,0.01150000
132415049,hetero,2020,4041,1,' photo' --d=1--> '\n\n\n','+' --d=1--> ' photo',94,21,0.73629415,0.13323797,115,0.01150000
264929106,hetero,4042,4074,2,'Facebook' --d=2--> '\n\n\n','\n\n\n' --d=1--> 'Connecting',94,21,0.73514122,0.13323797,115,0.01150000
264928824,hetero,4042,4039,0,'Facebook' --d=2--> '\n\n\n','Google' --d=2--> ' photo',94,21,0.73402970,0.13323797,115,0.01150000
264928832,hetero,4042,4040,0,'Facebook' --d=2--> '\n\n\n','Google' --d=1--> '+',94,21,0.73402970,0.13323797,115,0.01150000
8883018,hetero,135,4457,2,'.' --d=2--> '\xa0','/' --d=1--> '\xa0',94,18,0.72968206,0.28738865,112,0.01120000
259292729,hetero,3956,4039,1,'\n\n\n' --d=2--> ' photo','Google' --d=2--> ' photo',94,21,0.72923156,0.13323797,115,0.01150000
259292737,hetero,3956,4040,1,'\n\n\n' --d=2--> ' photo','Google' --d=1--> '+',94,21,0.72923156,0.13323797,115,0.01150000
232166746,hetero,3542,4779,2,'Twitter' --d=1--> ' picture','\n\n\n' --d=2--> '+',94,21,0.72746821,0.13323797,115,0.01150000
23693250,hetero,361,4344,2,' your' --d=2--> '.','\xa0' --d=1--> '/',94,18,0.72644722,0.28738865,112,0.01120000
232095289,hetero,3541,4039,1,'Facebook' --d=1--> ' photo','Google' --d=2--> ' photo',94,21,0.72517632,0.13323797,115,0.01150000
232095297,hetero,3541,4040,1,'Facebook' --d=1--> ' photo','Google' --d=1--> '+',94,21,0.72517632,0.13323797,115,0.01150000
313224650,hetero,4779,3513,2,'\n\n\n' --d=2--> '+','Connecting' --d=1--> ' to',94,21,0.72249153,0.13323797,115,0.01150000
232099090,hetero,3541,4514,2,'Facebook' --d=1--> ' photo','+' --d=2--> '\n\n\n',94,21,0.72000021,0.13323797,115,0.01150000
183733512,hetero,2803,4513,0,'\n\n\n' --d=3--> '\n\n\n','Google' --d=3--> '\n\n\n',94,21,0.71984460,0.13323797,115,0.01150000
232166730,hetero,3542,4777,2,'Twitter' --d=1--> ' picture','\n\n\n' --d=1--> 'Google',94,21,0.71978226,0.13323797,115,0.01150000
295792288,hetero,4513,3540,0,'Google' --d=3--> '\n\n\n','Connecting' --d=2--> ' %',94,21,0.71771187,0.13323797,115,0.01150000
295792312,hetero,4513,3543,0,'Google' --d=3--> '\n\n\n','Connecting' --d=3--> 's',94,21,0.71771187,0.13323797,115,0.01150000
295857824,hetero,4514,3540,0,'+' --d=2--> '\n\n\n','Connecting' --d=2--> ' %',94,21,0.71771187,0.13323797,115,0.01150000
295857848,hetero,4514,3543,0,'+' --d=2--> '\n\n\n','Connecting' --d=3--> 's',94,21,0.71771187,0.13323797,115,0.01150000
295792072,hetero,4513,3513,0,'Google' --d=3--> '\n\n\n','Connecting' --d=1--> ' to',94,21,0.71743724,0.13323797,115,0.01150000
295857608,hetero,4514,3513,0,'+' --d=2--> '\n\n\n','Connecting' --d=1--> ' to',94,21,0.71743724,0.13323797,115,0.01150000
183729720,hetero,2803,4039,0,'\n\n\n' --d=3--> '\n\n\n','Google' --d=2--> ' photo',94,21,0.71502382,0.13323797,115,0.01150000
183729728,hetero,2803,4040,0,'\n\n\n' --d=3--> '\n\n\n','Google' --d=1--> '+',94,21,0.71502382,0.13323797,115,0.01150000
264728009,hetero,4039,3513,1,'Google' --d=2--> ' photo','Connecting' --d=1--> ' to',94,21,0.71277704,0.13323797,115,0.01150000
264728225,hetero,4039,3540,1,'Google' --d=2--> ' photo','Connecting' --d=2--> ' %',94,21,0.71277704,0.13323797,115,0.01150000
264859081,hetero,4041,3513,1,'+' --d=1--> ' photo','Connecting' --d=1--> ' to',94,21,0.71277704,0.13323797,115,0.01150000
264859297,hetero,4041,3540,1,'+' --d=1--> ' photo','Connecting' --d=2--> ' %',94,21,0.71277704,0.13323797,115,0.01150000
232094930,hetero,3541,3994,2,'Facebook' --d=1--> ' photo',' photo' --d=2--> 'Connecting',94,21,0.71274972,0.13323797,115,0.01150000
313098066,hetero,4777,4074,2,'\n\n\n' --d=1--> 'Google','\n\n\n' --d=1--> 'Connecting',94,21,0.71047791,0.13323797,115,0.01150000
313093794,hetero,4777,3540,2,'\n\n\n' --d=1--> 'Google','Connecting' --d=2--> ' %',94,21,0.70827860,0.13323797,115,0.01150000
264728298,hetero,4039,3549,2,'Google' --d=2--> ' photo',' to' --d=1--> ' %',94,21,0.70816040,0.13323797,115,0.01150000
23688321,hetero,361,3728,1,' your' --d=2--> '.','\xa0' --d=3--> '/',94,18,0.70428369,0.28738865,112,0.01120000
264859370,hetero,4041,3549,2,'+' --d=1--> ' photo',' to' --d=1--> ' %',94,21,0.69822989,0.13323797,115,0.01150000
243832154,hetero,3720,4779,2,' picture' --d=1--> '\n\n\n','\n\n\n' --d=2--> '+',94,21,0.69636884,0.13323797,115,0.01150000
259227202,hetero,3955,4040,2,'Twitter' --d=2--> '\n\n\n','Google' --d=1--> '+',94,21,0.69620344,0.13323797,115,0.01150000
259292746,hetero,3956,4041,2,'\n\n\n' --d=2--> ' photo','+' --d=1--> ' photo',94,21,0.69559001,0.13323797,115,0.01150000
249793810,hetero,3811,4514,2,'\n\n\n' --d=1--> 'Facebook','+' --d=2--> '\n\n\n',94,21,0.69545965,0.13323797,115,0.01150000
313093578,hetero,4777,3513,2,'\n\n\n' --d=1--> 'Google','Connecting' --d=1--> ' to',94,21,0.69406913,0.13323797,115,0.01150000
259739624,hetero,3963,2557,0,'.\n\n' --d=3--> 'im','prove' --d=2--> ' answer',94,30,0.69397630,0.22343698,80,0.00800000
132414674,hetero,2020,3994,2,' photo' --d=1--> '\n\n\n',' photo' --d=2--> 'Connecting',94,21,0.69367940,0.13323797,115,0.01150000
249790010,hetero,3811,4039,2,'\n\n\n' --d=1--> 'Facebook','Google' --d=2--> ' photo',94,21,0.69091162,0.13323797,115,0.01150000
264793762,hetero,4040,3540,2,'Google' --d=1--> '+','Connecting' --d=2--> ' %',94,21,0.69058517,0.13323797,115,0.01150000
243826234,hetero,3720,4039,2,' picture' --d=1--> '\n\n\n','Google' --d=2--> ' photo',94,21,0.69038019,0.13323797,115,0.01150000
243832138,hetero,3720,4777,2,' picture' --d=1--> '\n\n\n','\n\n\n' --d=1--> 'Google',94,21,0.68868289,0.13323797,115,0.01150000
259161666,hetero,3954,4040,2,' picture' --d=2--> 'Facebook','Google' --d=1--> '+',94,21,0.68736358,0.13323797,115,0.01150000
259161674,hetero,3954,4041,2,' picture' --d=2--> 'Facebook','+' --d=1--> ' photo',94,21,0.68736358,0.13323797,115,0.01150000
264912674,hetero,4042,2020,2,'Facebook' --d=2--> '\n\n\n',' photo' --d=1--> '\n\n\n',94,21,0.68624793,0.13323797,115,0.01150000
313224938,hetero,4779,3549,2,'\n\n\n' --d=2--> '+',' to' --d=1--> ' %',94,21,0.68526940,0.13323797,115,0.01150000
257558410,hetero,3930,241,2,' account' --d=1--> '.','\xa0' --d=2--> '\xa0',94,18,0.68063610,0.28738865,112,0.01120000
262097554,hetero,3999,2386,2,'.\n\n' --d=1--> 'share',' this' --d=1--> ' answer',94,30,0.67851916,0.22343698,80,0.00800000
259276578,hetero,3956,2020,2,'\n\n\n' --d=2--> ' photo',' photo' --d=1--> '\n\n\n',94,21,0.67664070,0.13323797,115,0.01150000
264793546,hetero,4040,3513,2,'Google' --d=1--> '+','Connecting' --d=1--> ' to',94,21,0.67637570,0.13323797,115,0.01150000
132415314,hetero,2020,4074,2,' photo' --d=1--> '\n\n\n','\n\n\n' --d=1--> 'Connecting',94,21,0.67483402,0.13323797,115,0.01150000
132418824,hetero,2020,4513,0,' photo' --d=1--> '\n\n\n','Google' --d=3--> '\n\n\n',94,21,0.67113627,0.13323797,115,0.01150000
132415032,hetero,2020,4039,0,' photo' --d=1--> '\n\n\n','Google' --d=2--> ' photo',94,21,0.66631548,0.13323797,115,0.01150000
132415040,hetero,2020,4040,0,' photo' --d=1--> '\n\n\n','Google' --d=1--> '+',94,21,0.66631548,0.13323797,115,0.01150000
23695185,hetero,361,4586,1,' your' --d=2--> '.','\xa0' --d=1--> 'Out',94,18,0.66431035,0.28738865,112,0.01120000
232095306,hetero,3541,4041,2,'Facebook' --d=1--> ' photo','+' --d=1--> ' photo',94,21,0.66396037,0.13323797,115,0.01150000
218761097,hetero,3338,241,1,' using' --d=3--> '.','\xa0' --d=2--> '\xa0',94,18,0.66258824,0.28738865,112,0.01120000
232079138,hetero,3541,2020,2,'Facebook' --d=1--> ' photo',' photo' --d=1--> '\n\n\n',94,21,0.64501106,0.13323797,115,0.01150000
249790018,hetero,3811,4040,2,'\n\n\n' --d=1--> 'Facebook','Google' --d=1--> '+',94,21,0.63941980,0.13323797,115,0.01150000
249790026,hetero,3811,4041,2,'\n\n\n' --d=1--> 'Facebook','+' --d=1--> ' photo',94,21,0.63941980,0.13323797,115,0.01150000
243826242,hetero,3720,4040,2,' picture' --d=1--> '\n\n\n','Google' --d=1--> '+',94,21,0.63888837,0.13323797,115,0.01150000
257558409,hetero,3930,241,1,' account' --d=1--> '.','\xa0' --d=2--> '\xa0',94,18,0.62653050,0.28738865,112,0.01120000
132398882,self,2020,2020,2,' photo' --d=1--> '\n\n\n',' photo' --d=1--> '\n\n\n',94,21,0.62594073,0.13323797,115,0.01150000
23660425,hetero,361,241,1,' your' --d=2--> '.','\xa0' --d=2--> '\xa0',94,18,0.53683677,0.28738865,112,0.01120000
64684914,hetero,987,110,2,'/' --d=3--> '/','1' --d=1--> '3',94,39,0.48896036,0.48580124,29,0.00290000
1069944,hetero,16,2671,0,' ' --d=3--> '0','9' --d=1--> '\n\n',94,36,0.42856867,0.40575853,111,0.01110000
67032,hetero,1,187,0,' the' --d=2--> ' of',' the' --d=1--> ' world',94,23,0.37192760,0.04226619,108,0.01080000
415921,hetero,6,2838,1,' ' --d=2--> '0','7' --d=1--> '\n\n',94,17,0.34543385,0.34454706,105,0.01050000
9898817,hetero,151,360,1,'2' --d=3--> ' ','0' --d=2--> '7',94,20,0.33323268,0.18202813,94,0.00940000
49676888,hetero,758,75,0,'0' --d=3--> '-','0' --d=3--> '0',94,30,0.29916827,0.22343698,48,0.00480000
4852217,hetero,74,319,1,'1' --d=3--> ' ','0' --d=2--> '5',94,20,0.29235862,0.18202813,91,0.00910000
9898648,hetero,151,339,0,'2' --d=3--> ' ','2' --d=3--> '7',94,20,0.27838267,0.18202813,94,0.00940000
