model_seed,step,set_name,layer,num_splits,seqs_per_split,tokens_per_split,cos_to_global_mean,cos_to_global_min,pairwise_cos_mean,pairwise_cos_min,pairwise_cos_median,winner_match_global_rate,pairwise_same_winner_rate,unique_common_winners,margin_mean,margin_std,margin_cv,norm_mean,norm_std,norm_cv
2,10,secondary,3,8,128,32768,0.9997447952628136,0.9989732503890991,0.9994167281048638,0.9980858564376831,0.999675989151001,1.0,1.0,1,0.6702218279242516,0.007746890861958866,0.011558696746645529,22.16109013557434,0.08080631523924219,0.0036463149937523576
2,10,secondary,4,8,128,32768,0.9998473972082138,0.9993891716003418,0.9996513915913445,0.9988517761230469,0.9997979402542114,1.0,1.0,1,1.0107575356960297,0.020023155003115363,0.019810047707759095,22.243696928024292,0.08077292235722394,0.003631272383299743
2,10,secondary,5,8,128,32768,0.9998996779322624,0.999597430229187,0.9997706179107938,0.9992377161979675,0.9998637735843658,1.0,1.0,1,1.1851557046175003,0.008320353530218353,0.007020472919972724,22.28441596031189,0.08201730554901229,0.003680478128530876
2,300,primary,0,8,128,32768,0.9968448951840401,0.9938727617263794,0.9928008594683239,0.9821194410324097,0.9939677119255066,1.0,1.0,1,3.0981847941875458,0.147723653856653,0.04768071101949598,11.103156805038452,0.2860201226663233,0.025760252483918045
2,300,primary,1,8,128,32768,0.9988228604197502,0.9970081448554993,0.9973111535821643,0.9909082055091858,0.9978516101837158,1.0,1.0,1,0.10432242229580879,0.010005718429454616,0.09591148488752643,12.795265555381775,0.22363848317954976,0.017478221316437306
2,300,primary,2,8,128,32768,0.9986732751131058,0.9964203834533691,0.9969699255057743,0.9889369606971741,0.9977428317070007,1.0,1.0,1,0.23287279158830643,0.08226534952899314,0.35326303673307297,12.978736400604248,0.22177421783271845,0.01708750459115522
2,300,primary,3,8,128,32768,0.9983268529176712,0.9950045347213745,0.9961793018238885,0.9851352572441101,0.9974330365657806,1.0,1.0,1,0.11664242297410965,0.019400261532082064,0.16632251832069891,13.087482929229736,0.2208428910966859,0.0168743594387774
2,300,primary,4,8,128,32768,0.9983425587415695,0.9948597550392151,0.9962151710476194,0.9850947856903076,0.9975495934486389,1.0,1.0,1,0.22421762347221375,0.02330237837319464,0.10392750584158429,13.443763256072998,0.20014196670816106,0.014887346860839002
2,300,primary,5,8,128,32768,0.9984848350286484,0.9951674342155457,0.99653979071549,0.986294150352478,0.9977455139160156,1.0,1.0,1,0.04273613542318344,0.020469578541698525,0.47897589098789256,13.996150135993958,0.1747805912530219,0.01248776195987909
2,300,secondary,0,8,128,32768,0.9908647239208221,0.97220778465271,0.979225184236254,0.9226506948471069,0.9843026697635651,1.0,1.0,1,3.2569761872291565,0.14284903806197496,0.04385940512003022,11.319307684898376,0.3727032361452482,0.03292632787449441
