size,method,step,task,source_layer,target_layer,target_token_offset,recall_k,correct,total,recall
M,baseline,152000,next_token,19,16,1,4,12060,16320,0.7389705882352942
M,baseline,152000,next_token,19,17,1,1,5646,16320,0.34595588235294117
M,baseline,152000,next_token,19,17,1,2,8367,16320,0.5126838235294118
M,baseline,152000,next_token,19,17,1,4,11847,16320,0.7259191176470589
M,baseline,152000,next_token,19,18,1,1,5258,16320,0.32218137254901963
M,baseline,152000,next_token,19,18,1,2,8049,16320,0.49319852941176473
M,baseline,152000,next_token,19,18,1,4,11745,16320,0.7196691176470589
M,baseline,152000,next_token,19,19,1,1,5602,16320,0.34325980392156863
M,baseline,152000,next_token,19,19,1,2,8480,16320,0.5196078431372549
M,baseline,152000,next_token,19,19,1,4,11974,16320,0.7337009803921568
M,baseline,152000,next_token,20,0,1,1,4889,16320,0.29957107843137254
M,baseline,152000,next_token,20,0,1,2,7922,16320,0.48541666666666666
M,baseline,152000,next_token,20,0,1,4,12168,16320,0.7455882352941177
M,baseline,152000,next_token,20,1,1,1,5465,16320,0.33486519607843135
M,baseline,152000,next_token,20,1,1,2,8441,16320,0.517218137254902
M,baseline,152000,next_token,20,1,1,4,12231,16320,0.7494485294117647
M,baseline,152000,next_token,20,2,1,1,4947,16320,0.303125
M,baseline,152000,next_token,20,2,1,2,7850,16320,0.4810049019607843
M,baseline,152000,next_token,20,2,1,4,11750,16320,0.7199754901960784
M,baseline,152000,next_token,20,3,1,1,5293,16320,0.3243259803921569
M,baseline,152000,next_token,20,3,1,2,8046,16320,0.49301470588235297
M,baseline,152000,next_token,20,3,1,4,11940,16320,0.7316176470588235
M,baseline,152000,next_token,20,4,1,1,5205,16320,0.31893382352941174
M,baseline,152000,next_token,20,4,1,2,8150,16320,0.4993872549019608
M,baseline,152000,next_token,20,4,1,4,12110,16320,0.7420343137254902
M,baseline,152000,next_token,20,5,1,1,5438,16320,0.33321078431372547
M,baseline,152000,next_token,20,5,1,2,8175,16320,0.5009191176470589
M,baseline,152000,next_token,20,5,1,4,11923,16320,0.7305759803921569
M,baseline,152000,next_token,20,6,1,1,5903,16320,0.361703431372549
M,baseline,152000,next_token,20,6,1,2,8675,16320,0.5315563725490197
M,baseline,152000,next_token,20,6,1,4,12164,16320,0.745343137254902
M,baseline,152000,next_token,20,7,1,1,5241,16320,0.32113970588235297
M,baseline,152000,next_token,20,7,1,2,7974,16320,0.4886029411764706
M,baseline,152000,next_token,20,7,1,4,11647,16320,0.7136642156862745
M,baseline,152000,next_token,20,8,1,1,5551,16320,0.34013480392156864
M,baseline,152000,next_token,20,8,1,2,8448,16320,0.5176470588235295
M,baseline,152000,next_token,20,8,1,4,12177,16320,0.7461397058823529
M,baseline,152000,next_token,20,9,1,1,6215,16320,0.38082107843137253
M,baseline,152000,next_token,20,9,1,2,9128,16320,0.5593137254901961
M,baseline,152000,next_token,20,9,1,4,12530,16320,0.7677696078431373
M,baseline,152000,next_token,20,10,1,1,6045,16320,0.3704044117647059
M,baseline,152000,next_token,20,10,1,2,8799,16320,0.5391544117647059
M,baseline,152000,next_token,20,10,1,4,12265,16320,0.7515318627450981
M,baseline,152000,next_token,20,11,1,1,5944,16320,0.3642156862745098
M,baseline,152000,next_token,20,11,1,2,8836,16320,0.5414215686274509
M,baseline,152000,next_token,20,11,1,4,12263,16320,0.7514093137254902
M,baseline,152000,next_token,20,12,1,1,5903,16320,0.361703431372549
M,baseline,152000,next_token,20,12,1,2,8793,16320,0.5387867647058824
M,baseline,152000,next_token,20,12,1,4,12241,16320,0.750061274509804
M,baseline,152000,next_token,20,13,1,1,6152,16320,0.3769607843137255
M,baseline,152000,next_token,20,13,1,2,9107,16320,0.5580269607843137
M,baseline,152000,next_token,20,13,1,4,12680,16320,0.7769607843137255
M,baseline,152000,next_token,20,14,1,1,5875,16320,0.3599877450980392
M,baseline,152000,next_token,20,14,1,2,8845,16320,0.5419730392156863
M,baseline,152000,next_token,20,14,1,4,12402,16320,0.7599264705882353
M,baseline,152000,next_token,20,15,1,1,5644,16320,0.3458333333333333
M,baseline,152000,next_token,20,15,1,2,8521,16320,0.5221200980392157
M,baseline,152000,next_token,20,15,1,4,12148,16320,0.7443627450980392
M,baseline,152000,next_token,20,16,1,1,5497,16320,0.3368259803921569
M,baseline,152000,next_token,20,16,1,2,8339,16320,0.510968137254902
M,baseline,152000,next_token,20,16,1,4,12074,16320,0.7398284313725491
M,baseline,152000,next_token,20,17,1,1,5674,16320,0.34767156862745097
M,baseline,152000,next_token,20,17,1,2,8362,16320,0.5123774509803921
M,baseline,152000,next_token,20,17,1,4,11876,16320,0.7276960784313725
M,baseline,152000,next_token,20,18,1,1,5272,16320,0.32303921568627453
M,baseline,152000,next_token,20,18,1,2,8079,16320,0.49503676470588237
M,baseline,152000,next_token,20,18,1,4,11765,16320,0.7208946078431373
M,baseline,152000,next_token,20,19,1,1,5646,16320,0.34595588235294117
M,baseline,152000,next_token,20,19,1,2,8485,16320,0.5199142156862745
M,baseline,152000,next_token,20,19,1,4,12025,16320,0.7368259803921569
M,baseline,152000,next_token,20,20,1,1,4870,16320,0.29840686274509803
M,baseline,152000,next_token,20,20,1,2,7671,16320,0.47003676470588235
M,baseline,152000,next_token,20,20,1,4,11551,16320,0.707781862745098
M,baseline,152000,next_token,21,0,1,1,4837,16320,0.29638480392156863
M,baseline,152000,next_token,21,0,1,2,7949,16320,0.48707107843137254
M,baseline,152000,next_token,21,0,1,4,12194,16320,0.7471813725490196
M,baseline,152000,next_token,21,1,1,1,5393,16320,0.330453431372549
M,baseline,152000,next_token,21,1,1,2,8362,16320,0.5123774509803921
M,baseline,152000,next_token,21,1,1,4,12249,16320,0.7505514705882353
M,baseline,152000,next_token,21,2,1,1,4870,16320,0.29840686274509803
M,baseline,152000,next_token,21,2,1,2,7809,16320,0.47849264705882355
M,baseline,152000,next_token,21,2,1,4,11713,16320,0.7177083333333333
M,baseline,152000,next_token,21,3,1,1,5193,16320,0.3181985294117647
M,baseline,152000,next_token,21,3,1,2,8086,16320,0.4954656862745098
M,baseline,152000,next_token,21,3,1,4,11954,16320,0.7324754901960784
M,baseline,152000,next_token,21,4,1,1,5130,16320,0.31433823529411764
M,baseline,152000,next_token,21,4,1,2,8130,16320,0.49816176470588236
M,baseline,152000,next_token,21,4,1,4,12068,16320,0.7394607843137255
M,baseline,152000,next_token,21,5,1,1,5421,16320,0.3321691176470588
M,baseline,152000,next_token,21,5,1,2,8241,16320,0.5049632352941177
M,baseline,152000,next_token,21,5,1,4,11946,16320,0.731985294117647
M,baseline,152000,next_token,21,6,1,1,5950,16320,0.3645833333333333
M,baseline,152000,next_token,21,6,1,2,8675,16320,0.5315563725490197
M,baseline,152000,next_token,21,6,1,4,12092,16320,0.7409313725490196
M,baseline,152000,next_token,21,7,1,1,5197,16320,0.31844362745098037
M,baseline,152000,next_token,21,7,1,2,7912,16320,0.48480392156862745
M,baseline,152000,next_token,21,7,1,4,11605,16320,0.7110906862745098
M,baseline,152000,next_token,21,8,1,1,5530,16320,0.3388480392156863
M,baseline,152000,next_token,21,8,1,2,8358,16320,0.5121323529411764
M,baseline,152000,next_token,21,8,1,4,12126,16320,0.743014705882353
M,baseline,152000,next_token,21,9,1,1,6252,16320,0.3830882352941177
M,baseline,152000,next_token,21,9,1,2,9124,16320,0.5590686274509804
M,baseline,152000,next_token,21,9,1,4,12536,16320,0.7681372549019608
M,baseline,152000,next_token,21,10,1,1,6014,16320,0.36850490196078434
M,baseline,152000,next_token,21,10,1,2,8804,16320,0.5394607843137255
M,baseline,152000,next_token,21,10,1,4,12263,16320,0.7514093137254902
M,baseline,152000,next_token,21,11,1,1,5911,16320,0.3621936274509804
M,baseline,152000,next_token,21,11,1,2,8809,16320,0.5397671568627451
M,baseline,152000,next_token,21,11,1,4,12300,16320,0.7536764705882353
M,baseline,152000,next_token,21,12,1,1,5875,16320,0.3599877450980392
M,baseline,152000,next_token,21,12,1,2,8752,16320,0.5362745098039216
M,baseline,152000,next_token,21,12,1,4,12246,16320,0.7503676470588235
M,baseline,152000,next_token,21,13,1,1,6074,16320,0.3721813725490196
M,baseline,152000,next_token,21,13,1,2,8980,16320,0.5502450980392157
M,baseline,152000,next_token,21,13,1,4,12613,16320,0.7728553921568627
M,baseline,152000,next_token,21,14,1,1,5843,16320,0.35802696078431373
M,baseline,152000,next_token,21,14,1,2,8793,16320,0.5387867647058824
M,baseline,152000,next_token,21,14,1,4,12285,16320,0.7527573529411765
M,baseline,152000,next_token,21,15,1,1,5622,16320,0.34448529411764706
M,baseline,152000,next_token,21,15,1,2,8478,16320,0.5194852941176471
M,baseline,152000,next_token,21,15,1,4,12120,16320,0.7426470588235294
M,baseline,152000,next_token,21,16,1,1,5445,16320,0.3336397058823529
M,baseline,152000,next_token,21,16,1,2,8285,16320,0.5076593137254902
M,baseline,152000,next_token,21,16,1,4,12056,16320,0.7387254901960785
M,baseline,152000,next_token,21,17,1,1,5624,16320,0.3446078431372549
M,baseline,152000,next_token,21,17,1,2,8302,16320,0.5087009803921568
M,baseline,152000,next_token,21,17,1,4,11846,16320,0.7258578431372549
M,baseline,152000,next_token,21,18,1,1,5256,16320,0.3220588235294118
M,baseline,152000,next_token,21,18,1,2,8071,16320,0.494546568627451
M,baseline,152000,next_token,21,18,1,4,11800,16320,0.7230392156862745
M,baseline,152000,next_token,21,19,1,1,5630,16320,0.3449754901960784
M,baseline,152000,next_token,21,19,1,2,8380,16320,0.5134803921568627
M,baseline,152000,next_token,21,19,1,4,11971,16320,0.7335171568627451
M,baseline,152000,next_token,21,20,1,1,4876,16320,0.29877450980392156
M,baseline,152000,next_token,21,20,1,2,7692,16320,0.4713235294117647
M,baseline,152000,next_token,21,20,1,4,11514,16320,0.705514705882353
M,baseline,152000,next_token,21,21,1,1,5195,16320,0.31832107843137253
M,baseline,152000,next_token,21,21,1,2,8001,16320,0.49025735294117645
M,baseline,152000,next_token,21,21,1,4,11792,16320,0.7225490196078431
M,baseline,152000,next_token,22,0,1,1,4783,16320,0.2930759803921569
M,baseline,152000,next_token,22,0,1,2,7956,16320,0.4875
M,baseline,152000,next_token,22,0,1,4,12129,16320,0.7431985294117647
M,baseline,152000,next_token,22,1,1,1,5322,16320,0.3261029411764706
M,baseline,152000,next_token,22,1,1,2,8360,16320,0.5122549019607843
M,baseline,152000,next_token,22,1,1,4,12188,16320,0.7468137254901961
M,baseline,152000,next_token,22,2,1,1,4909,16320,0.30079656862745097
M,baseline,152000,next_token,22,2,1,2,7683,16320,0.4707720588235294
M,baseline,152000,next_token,22,2,1,4,11748,16320,0.7198529411764706
M,baseline,152000,next_token,22,3,1,1,5205,16320,0.31893382352941174
M,baseline,152000,next_token,22,3,1,2,8040,16320,0.49264705882352944
M,baseline,152000,next_token,22,3,1,4,11897,16320,0.7289828431372549
M,baseline,152000,next_token,22,4,1,1,5144,16320,0.31519607843137254
M,baseline,152000,next_token,22,4,1,2,8027,16320,0.4918504901960784
M,baseline,152000,next_token,22,4,1,4,12069,16320,0.7395220588235294
M,baseline,152000,next_token,22,5,1,1,5337,16320,0.3270220588235294
M,baseline,152000,next_token,22,5,1,2,8114,16320,0.4971813725490196
M,baseline,152000,next_token,22,5,1,4,11879,16320,0.7278799019607843
M,baseline,152000,next_token,22,6,1,1,5878,16320,0.360171568627451
M,baseline,152000,next_token,22,6,1,2,8597,16320,0.5267769607843137
M,baseline,152000,next_token,22,6,1,4,12081,16320,0.7402573529411764
M,baseline,152000,next_token,22,7,1,1,5197,16320,0.31844362745098037
M,baseline,152000,next_token,22,7,1,2,7900,16320,0.4840686274509804
M,baseline,152000,next_token,22,7,1,4,11633,16320,0.7128063725490196
M,baseline,152000,next_token,22,8,1,1,5468,16320,0.3350490196078431
M,baseline,152000,next_token,22,8,1,2,8409,16320,0.5152573529411765
M,baseline,152000,next_token,22,8,1,4,12098,16320,0.7412990196078432
M,baseline,152000,next_token,22,9,1,1,6194,16320,0.3795343137254902
M,baseline,152000,next_token,22,9,1,2,9057,16320,0.5549632352941176
M,baseline,152000,next_token,22,9,1,4,12468,16320,0.7639705882352941
M,baseline,152000,next_token,22,10,1,1,6000,16320,0.36764705882352944
M,baseline,152000,next_token,22,10,1,2,8734,16320,0.535171568627451
M,baseline,152000,next_token,22,10,1,4,12248,16320,0.7504901960784314
M,baseline,152000,next_token,22,11,1,1,5833,16320,0.3574142156862745
M,baseline,152000,next_token,22,11,1,2,8725,16320,0.5346200980392157
M,baseline,152000,next_token,22,11,1,4,12209,16320,0.7481004901960784
M,baseline,152000,next_token,22,12,1,1,5895,16320,0.36121323529411764
M,baseline,152000,next_token,22,12,1,2,8751,16320,0.5362132352941177
M,baseline,152000,next_token,22,12,1,4,12203,16320,0.7477328431372549
M,baseline,152000,next_token,22,13,1,1,6077,16320,0.3723651960784314
M,baseline,152000,next_token,22,13,1,2,9040,16320,0.553921568627451
M,baseline,152000,next_token,22,13,1,4,12544,16320,0.7686274509803922
M,baseline,152000,next_token,22,14,1,1,5827,16320,0.357046568627451
M,baseline,152000,next_token,22,14,1,2,8742,16320,0.5356617647058823
M,baseline,152000,next_token,22,14,1,4,12326,16320,0.7552696078431372
M,baseline,152000,next_token,22,15,1,1,5568,16320,0.3411764705882353
M,baseline,152000,next_token,22,15,1,2,8438,16320,0.5170343137254902
M,baseline,152000,next_token,22,15,1,4,12107,16320,0.7418504901960784
M,baseline,152000,next_token,22,16,1,1,5465,16320,0.33486519607843135
M,baseline,152000,next_token,22,16,1,2,8264,16320,0.5063725490196078
M,baseline,152000,next_token,22,16,1,4,12000,16320,0.7352941176470589
M,baseline,152000,next_token,22,17,1,1,5645,16320,0.34589460784313725
M,baseline,152000,next_token,22,17,1,2,8277,16320,0.5071691176470589
M,baseline,152000,next_token,22,17,1,4,11788,16320,0.7223039215686274
M,baseline,152000,next_token,22,18,1,1,5221,16320,0.3199142156862745
M,baseline,152000,next_token,22,18,1,2,8100,16320,0.4963235294117647
M,baseline,152000,next_token,22,18,1,4,11756,16320,0.720343137254902
M,baseline,152000,next_token,22,19,1,1,5598,16320,0.34301470588235294
M,baseline,152000,next_token,22,19,1,2,8394,16320,0.5143382352941176
M,baseline,152000,next_token,22,19,1,4,11939,16320,0.7315563725490196
M,baseline,152000,next_token,22,20,1,1,4892,16320,0.2997549019607843
M,baseline,152000,next_token,22,20,1,2,7648,16320,0.46862745098039216
M,baseline,152000,next_token,22,20,1,4,11532,16320,0.7066176470588236
M,baseline,152000,next_token,22,21,1,1,5143,16320,0.3151348039215686
M,baseline,152000,next_token,22,21,1,2,8012,16320,0.4909313725490196
M,baseline,152000,next_token,22,21,1,4,11718,16320,0.7180147058823529
M,baseline,152000,next_token,22,22,1,1,5031,16320,0.3082720588235294
M,baseline,152000,next_token,22,22,1,2,7805,16320,0.47824754901960786
M,baseline,152000,next_token,22,22,1,4,11604,16320,0.7110294117647059
M,baseline,152000,next_token,23,0,1,1,4756,16320,0.291421568627451
M,baseline,152000,next_token,23,0,1,2,7800,16320,0.47794117647058826
M,baseline,152000,next_token,23,0,1,4,12100,16320,0.741421568627451
M,baseline,152000,next_token,23,1,1,1,5216,16320,0.3196078431372549
M,baseline,152000,next_token,23,1,1,2,8235,16320,0.5045955882352942
M,baseline,152000,next_token,23,1,1,4,12125,16320,0.742953431372549
M,baseline,152000,next_token,23,2,1,1,4742,16320,0.2905637254901961
M,baseline,152000,next_token,23,2,1,2,7564,16320,0.46348039215686276
M,baseline,152000,next_token,23,2,1,4,11698,16320,0.7167892156862745
M,baseline,152000,next_token,23,3,1,1,5167,16320,0.31660539215686273
M,baseline,152000,next_token,23,3,1,2,7973,16320,0.48854166666666665
M,baseline,152000,next_token,23,3,1,4,11822,16320,0.7243872549019608
M,baseline,152000,next_token,23,4,1,1,5103,16320,0.31268382352941176
M,baseline,152000,next_token,23,4,1,2,7990,16320,0.4895833333333333
M,baseline,152000,next_token,23,4,1,4,11956,16320,0.7325980392156862
M,baseline,152000,next_token,23,5,1,1,5307,16320,0.3251838235294118
M,baseline,152000,next_token,23,5,1,2,8135,16320,0.49846813725490197
M,baseline,152000,next_token,23,5,1,4,11843,16320,0.7256740196078432
M,baseline,152000,next_token,23,6,1,1,5812,16320,0.35612745098039217
M,baseline,152000,next_token,23,6,1,2,8520,16320,0.5220588235294118
M,baseline,152000,next_token,23,6,1,4,12024,16320,0.736764705882353
M,baseline,152000,next_token,23,7,1,1,5067,16320,0.3104779411764706
M,baseline,152000,next_token,23,7,1,2,7807,16320,0.4783700980392157
M,baseline,152000,next_token,23,7,1,4,11584,16320,0.7098039215686275
M,baseline,152000,next_token,23,8,1,1,5440,16320,0.3333333333333333
M,baseline,152000,next_token,23,8,1,2,8318,16320,0.5096813725490196
M,baseline,152000,next_token,23,8,1,4,12103,16320,0.7416053921568627
M,baseline,152000,next_token,23,9,1,1,6119,16320,0.3749387254901961
M,baseline,152000,next_token,23,9,1,2,8988,16320,0.5507352941176471
M,baseline,152000,next_token,23,9,1,4,12471,16320,0.7641544117647059
M,baseline,152000,next_token,23,10,1,1,5878,16320,0.360171568627451
M,baseline,152000,next_token,23,10,1,2,8647,16320,0.5298406862745098
M,baseline,152000,next_token,23,10,1,4,12193,16320,0.7471200980392156
M,baseline,152000,next_token,23,11,1,1,5763,16320,0.353125
M,baseline,152000,next_token,23,11,1,2,8661,16320,0.5306985294117647
M,baseline,152000,next_token,23,11,1,4,12150,16320,0.7444852941176471
M,baseline,152000,next_token,23,12,1,1,5787,16320,0.35459558823529413
M,baseline,152000,next_token,23,12,1,2,8716,16320,0.5340686274509804
M,baseline,152000,next_token,23,12,1,4,12203,16320,0.7477328431372549
M,baseline,152000,next_token,23,13,1,1,6022,16320,0.3689950980392157
M,baseline,152000,next_token,23,13,1,2,8957,16320,0.5488357843137255
M,baseline,152000,next_token,23,13,1,4,12540,16320,0.7683823529411765
M,baseline,152000,next_token,23,14,1,1,5771,16320,0.3536151960784314
M,baseline,152000,next_token,23,14,1,2,8696,16320,0.532843137254902
M,baseline,152000,next_token,23,14,1,4,12261,16320,0.7512867647058824
M,baseline,152000,next_token,23,15,1,1,5578,16320,0.3417892156862745
M,baseline,152000,next_token,23,15,1,2,8382,16320,0.5136029411764705
M,baseline,152000,next_token,23,15,1,4,12035,16320,0.7374387254901961
M,baseline,152000,next_token,23,16,1,1,5389,16320,0.3302083333333333
