condition,seed,metric,sign_sensitivity_mean,sign_sensitivity_max,n_variants,status
C1_random_unconstrained,16,M2_unsigned_prototype,0.15296,0.2868,15,ok
C1_random_unconstrained,16,M3_top1_projection,,,0,not_applicable
C1_random_unconstrained,16,M3_fullspan_control,,,0,not_applicable
C1_random_unconstrained,16,M4_matrix_response,,,0,not_applicable
C1_random_unconstrained,17,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C1_random_unconstrained,17,M2_unsigned_prototype,0.2144,0.402,15,ok
C1_random_unconstrained,17,M3_top1_projection,,,0,not_applicable
C1_random_unconstrained,17,M3_fullspan_control,,,0,not_applicable
C1_random_unconstrained,17,M4_matrix_response,,,0,not_applicable
C1_random_unconstrained,18,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C1_random_unconstrained,18,M2_unsigned_prototype,0.028586666666666663,0.0536,15,ok
C1_random_unconstrained,18,M3_top1_projection,,,0,not_applicable
C1_random_unconstrained,18,M3_fullspan_control,,,0,not_applicable
C1_random_unconstrained,18,M4_matrix_response,,,0,not_applicable
C1_random_unconstrained,19,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C1_random_unconstrained,19,M2_unsigned_prototype,0.18858666666666668,0.3536,15,ok
C1_random_unconstrained,19,M3_top1_projection,,,0,not_applicable
C1_random_unconstrained,19,M3_fullspan_control,,,0,not_applicable
C1_random_unconstrained,19,M4_matrix_response,,,0,not_applicable
C1_random_unconstrained,20,M1_signed_prototype,0.5333333333333332,1.0,15,ok
C1_random_unconstrained,20,M2_unsigned_prototype,0.6080000000000001,0.8896,15,ok
C1_random_unconstrained,20,M3_top1_projection,,,0,not_applicable
C1_random_unconstrained,20,M3_fullspan_control,,,0,not_applicable
C1_random_unconstrained,20,M4_matrix_response,,,0,not_applicable
C1_random_unconstrained,21,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C1_random_unconstrained,21,M2_unsigned_prototype,0.6828799999999998,0.9532,15,ok
C1_random_unconstrained,21,M3_top1_projection,,,0,not_applicable
C1_random_unconstrained,21,M3_fullspan_control,,,0,not_applicable
C1_random_unconstrained,21,M4_matrix_response,,,0,not_applicable
C1_random_unconstrained,22,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C1_random_unconstrained,22,M2_unsigned_prototype,0.24106666666666665,0.452,15,ok
C1_random_unconstrained,22,M3_top1_projection,,,0,not_applicable
C1_random_unconstrained,22,M3_fullspan_control,,,0,not_applicable
C1_random_unconstrained,22,M4_matrix_response,,,0,not_applicable
C1_random_unconstrained,23,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C1_random_unconstrained,23,M2_unsigned_prototype,0.04117333333333333,0.0772,15,ok
C1_random_unconstrained,23,M3_top1_projection,,,0,not_applicable
C1_random_unconstrained,23,M3_fullspan_control,,,0,not_applicable
C1_random_unconstrained,23,M4_matrix_response,,,0,not_applicable
C1_random_unconstrained,24,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C1_random_unconstrained,24,M2_unsigned_prototype,0.30848000000000003,0.9784,15,ok
C1_random_unconstrained,24,M3_top1_projection,,,0,not_applicable
C1_random_unconstrained,24,M3_fullspan_control,,,0,not_applicable
C1_random_unconstrained,24,M4_matrix_response,,,0,not_applicable
C1_random_unconstrained,25,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C1_random_unconstrained,25,M2_unsigned_prototype,0.40298666666666677,0.7556,15,ok
C1_random_unconstrained,25,M3_top1_projection,,,0,not_applicable
C1_random_unconstrained,25,M3_fullspan_control,,,0,not_applicable
C1_random_unconstrained,25,M4_matrix_response,,,0,not_applicable
C1_random_unconstrained,26,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C1_random_unconstrained,26,M2_unsigned_prototype,0.3885866666666666,0.742,15,ok
C1_random_unconstrained,26,M3_top1_projection,,,0,not_applicable
C1_random_unconstrained,26,M3_fullspan_control,,,0,not_applicable
C1_random_unconstrained,26,M4_matrix_response,,,0,not_applicable
C1_random_unconstrained,27,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C1_random_unconstrained,27,M2_unsigned_prototype,0.46560000000000007,0.8728,15,ok
C1_random_unconstrained,27,M3_top1_projection,,,0,not_applicable
C1_random_unconstrained,27,M3_fullspan_control,,,0,not_applicable
C1_random_unconstrained,27,M4_matrix_response,,,0,not_applicable
C1_random_unconstrained,28,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C1_random_unconstrained,28,M2_unsigned_prototype,0.4898133333333333,0.7176,15,ok
C1_random_unconstrained,28,M3_top1_projection,,,0,not_applicable
C1_random_unconstrained,28,M3_fullspan_control,,,0,not_applicable
C1_random_unconstrained,28,M4_matrix_response,,,0,not_applicable
C1_random_unconstrained,29,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C1_random_unconstrained,29,M2_unsigned_prototype,0.4233599999999999,0.8248,15,ok
C1_random_unconstrained,29,M3_top1_projection,,,0,not_applicable
C1_random_unconstrained,29,M3_fullspan_control,,,0,not_applicable
C1_random_unconstrained,29,M4_matrix_response,,,0,not_applicable
C1_random_unconstrained,30,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C1_random_unconstrained,30,M2_unsigned_prototype,0.3935999999999999,0.738,15,ok
C1_random_unconstrained,30,M3_top1_projection,,,0,not_applicable
C1_random_unconstrained,30,M3_fullspan_control,,,0,not_applicable
C1_random_unconstrained,30,M4_matrix_response,,,0,not_applicable
C1_random_unconstrained,31,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C1_random_unconstrained,31,M2_unsigned_prototype,0.6836266666666666,0.978,15,ok
C1_random_unconstrained,31,M3_top1_projection,,,0,not_applicable
C1_random_unconstrained,31,M3_fullspan_control,,,0,not_applicable
C1_random_unconstrained,31,M4_matrix_response,,,0,not_applicable
C1_random_unconstrained,32,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C1_random_unconstrained,32,M2_unsigned_prototype,0.6167466666666666,0.972,15,ok
C1_random_unconstrained,32,M3_top1_projection,,,0,not_applicable
C1_random_unconstrained,32,M3_fullspan_control,,,0,not_applicable
C1_random_unconstrained,32,M4_matrix_response,,,0,not_applicable
C1_random_unconstrained,33,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C1_random_unconstrained,33,M2_unsigned_prototype,0.21013333333333337,0.394,15,ok
C1_random_unconstrained,33,M3_top1_projection,,,0,not_applicable
C1_random_unconstrained,33,M3_fullspan_control,,,0,not_applicable
C1_random_unconstrained,33,M4_matrix_response,,,0,not_applicable
C1_random_unconstrained,34,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C1_random_unconstrained,34,M2_unsigned_prototype,0.15242666666666668,0.2856,15,ok
C1_random_unconstrained,34,M3_top1_projection,,,0,not_applicable
C1_random_unconstrained,34,M3_fullspan_control,,,0,not_applicable
C1_random_unconstrained,34,M4_matrix_response,,,0,not_applicable
C1_random_unconstrained,35,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C1_random_unconstrained,35,M2_unsigned_prototype,0.4061866666666667,0.7616,15,ok
C1_random_unconstrained,35,M3_top1_projection,,,0,not_applicable
C1_random_unconstrained,35,M3_fullspan_control,,,0,not_applicable
C1_random_unconstrained,35,M4_matrix_response,,,0,not_applicable
C1_random_unconstrained,36,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C1_random_unconstrained,36,M2_unsigned_prototype,0.12490666666666667,0.2344,15,ok
C1_random_unconstrained,36,M3_top1_projection,,,0,not_applicable
C1_random_unconstrained,36,M3_fullspan_control,,,0,not_applicable
C1_random_unconstrained,36,M4_matrix_response,,,0,not_applicable
C1_random_unconstrained,37,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C1_random_unconstrained,37,M2_unsigned_prototype,0.3274666666666667,0.614,15,ok
C1_random_unconstrained,37,M3_top1_projection,,,0,not_applicable
C1_random_unconstrained,37,M3_fullspan_control,,,0,not_applicable
C1_random_unconstrained,37,M4_matrix_response,,,0,not_applicable
C1_random_unconstrained,38,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C1_random_unconstrained,38,M2_unsigned_prototype,0.10325333333333334,0.1936,15,ok
C1_random_unconstrained,38,M3_top1_projection,,,0,not_applicable
C1_random_unconstrained,38,M3_fullspan_control,,,0,not_applicable
C1_random_unconstrained,38,M4_matrix_response,,,0,not_applicable
C1_random_unconstrained,39,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C1_random_unconstrained,39,M2_unsigned_prototype,0.3150933333333333,0.5908,15,ok
C1_random_unconstrained,39,M3_top1_projection,,,0,not_applicable
C1_random_unconstrained,39,M3_fullspan_control,,,0,not_applicable
C1_random_unconstrained,39,M4_matrix_response,,,0,not_applicable
C1_random_unconstrained,40,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C1_random_unconstrained,40,M2_unsigned_prototype,0.30592,0.7776,15,ok
C1_random_unconstrained,40,M3_top1_projection,,,0,not_applicable
C1_random_unconstrained,40,M3_fullspan_control,,,0,not_applicable
C1_random_unconstrained,40,M4_matrix_response,,,0,not_applicable
C1_random_unconstrained,41,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C1_random_unconstrained,41,M2_unsigned_prototype,0.21183999999999997,0.3972,15,ok
C1_random_unconstrained,41,M3_top1_projection,,,0,not_applicable
C1_random_unconstrained,41,M3_fullspan_control,,,0,not_applicable
C1_random_unconstrained,41,M4_matrix_response,,,0,not_applicable
C1_random_unconstrained,42,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C1_random_unconstrained,42,M2_unsigned_prototype,0.13557333333333332,0.254,15,ok
C1_random_unconstrained,42,M3_top1_projection,,,0,not_applicable
C1_random_unconstrained,42,M3_fullspan_control,,,0,not_applicable
C1_random_unconstrained,42,M4_matrix_response,,,0,not_applicable
C1_random_unconstrained,43,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C1_random_unconstrained,43,M2_unsigned_prototype,0.19402666666666665,0.3636,15,ok
C1_random_unconstrained,43,M3_top1_projection,,,0,not_applicable
C1_random_unconstrained,43,M3_fullspan_control,,,0,not_applicable
C1_random_unconstrained,43,M4_matrix_response,,,0,not_applicable
C1_random_unconstrained,44,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C1_random_unconstrained,44,M2_unsigned_prototype,0.20415999999999998,0.3828,15,ok
C1_random_unconstrained,44,M3_top1_projection,,,0,not_applicable
C1_random_unconstrained,44,M3_fullspan_control,,,0,not_applicable
C1_random_unconstrained,44,M4_matrix_response,,,0,not_applicable
C1_random_unconstrained,45,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C1_random_unconstrained,45,M2_unsigned_prototype,0.08341333333333334,0.1564,15,ok
C1_random_unconstrained,45,M3_top1_projection,,,0,not_applicable
C1_random_unconstrained,45,M3_fullspan_control,,,0,not_applicable
C1_random_unconstrained,45,M4_matrix_response,,,0,not_applicable
C1_random_unconstrained,46,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C1_random_unconstrained,46,M2_unsigned_prototype,0.26485333333333333,0.4964,15,ok
C1_random_unconstrained,46,M3_top1_projection,,,0,not_applicable
C1_random_unconstrained,46,M3_fullspan_control,,,0,not_applicable
C1_random_unconstrained,46,M4_matrix_response,,,0,not_applicable
C1_random_unconstrained,47,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C1_random_unconstrained,47,M2_unsigned_prototype,0.18111999999999998,0.3396,15,ok
C1_random_unconstrained,47,M3_top1_projection,,,0,not_applicable
C1_random_unconstrained,47,M3_fullspan_control,,,0,not_applicable
C1_random_unconstrained,47,M4_matrix_response,,,0,not_applicable
C1_random_unconstrained,48,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C1_random_unconstrained,48,M2_unsigned_prototype,0.05141333333333334,0.0964,15,ok
C1_random_unconstrained,48,M3_top1_projection,,,0,not_applicable
C1_random_unconstrained,48,M3_fullspan_control,,,0,not_applicable
C1_random_unconstrained,48,M4_matrix_response,,,0,not_applicable
C1_random_unconstrained,49,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C1_random_unconstrained,49,M2_unsigned_prototype,0.4071466666666667,0.692,15,ok
C1_random_unconstrained,49,M3_top1_projection,,,0,not_applicable
C1_random_unconstrained,49,M3_fullspan_control,,,0,not_applicable
C1_random_unconstrained,49,M4_matrix_response,,,0,not_applicable
C1_random_unconstrained,50,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C1_random_unconstrained,50,M2_unsigned_prototype,0.4349866666666667,0.822,15,ok
C1_random_unconstrained,50,M3_top1_projection,,,0,not_applicable
C1_random_unconstrained,50,M3_fullspan_control,,,0,not_applicable
C1_random_unconstrained,50,M4_matrix_response,,,0,not_applicable
C1_random_unconstrained,51,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C1_random_unconstrained,51,M2_unsigned_prototype,0.3650133333333334,0.872,15,ok
C1_random_unconstrained,51,M3_top1_projection,,,0,not_applicable
C1_random_unconstrained,51,M3_fullspan_control,,,0,not_applicable
C1_random_unconstrained,51,M4_matrix_response,,,0,not_applicable
C1_random_unconstrained,52,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C1_random_unconstrained,52,M2_unsigned_prototype,0.20981333333333338,0.3932,15,ok
C1_random_unconstrained,52,M3_top1_projection,,,0,not_applicable
C1_random_unconstrained,52,M3_fullspan_control,,,0,not_applicable
C1_random_unconstrained,52,M4_matrix_response,,,0,not_applicable
C1_random_unconstrained,53,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C1_random_unconstrained,53,M2_unsigned_prototype,0.07381333333333334,0.1384,15,ok
C1_random_unconstrained,53,M3_top1_projection,,,0,not_applicable
C1_random_unconstrained,53,M3_fullspan_control,,,0,not_applicable
C1_random_unconstrained,53,M4_matrix_response,,,0,not_applicable
C1_random_unconstrained,54,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C1_random_unconstrained,54,M2_unsigned_prototype,0.11413333333333334,0.214,15,ok
C1_random_unconstrained,54,M3_top1_projection,,,0,not_applicable
C1_random_unconstrained,54,M3_fullspan_control,,,0,not_applicable
C1_random_unconstrained,54,M4_matrix_response,,,0,not_applicable
C1_random_unconstrained,55,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C1_random_unconstrained,55,M2_unsigned_prototype,0.040639999999999996,0.076,15,ok
C1_random_unconstrained,55,M3_top1_projection,,,0,not_applicable
C1_random_unconstrained,55,M3_fullspan_control,,,0,not_applicable
C1_random_unconstrained,55,M4_matrix_response,,,0,not_applicable
C1_random_unconstrained,56,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C1_random_unconstrained,56,M2_unsigned_prototype,0.08874666666666667,0.1664,15,ok
C1_random_unconstrained,56,M3_top1_projection,,,0,not_applicable
C1_random_unconstrained,56,M3_fullspan_control,,,0,not_applicable
C1_random_unconstrained,56,M4_matrix_response,,,0,not_applicable
C1_random_unconstrained,57,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C1_random_unconstrained,57,M2_unsigned_prototype,0.07509333333333333,0.1408,15,ok
C1_random_unconstrained,57,M3_top1_projection,,,0,not_applicable
C1_random_unconstrained,57,M3_fullspan_control,,,0,not_applicable
C1_random_unconstrained,57,M4_matrix_response,,,0,not_applicable
C1_random_unconstrained,58,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C1_random_unconstrained,58,M2_unsigned_prototype,0.06741333333333334,0.1264,15,ok
C1_random_unconstrained,58,M3_top1_projection,,,0,not_applicable
C1_random_unconstrained,58,M3_fullspan_control,,,0,not_applicable
C1_random_unconstrained,58,M4_matrix_response,,,0,not_applicable
C1_random_unconstrained,59,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C1_random_unconstrained,59,M2_unsigned_prototype,0.16554666666666665,0.3104,15,ok
C1_random_unconstrained,59,M3_top1_projection,,,0,not_applicable
C1_random_unconstrained,59,M3_fullspan_control,,,0,not_applicable
C1_random_unconstrained,59,M4_matrix_response,,,0,not_applicable
C1_random_unconstrained,60,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C1_random_unconstrained,60,M2_unsigned_prototype,0.4539733333333333,0.9136,15,ok
C1_random_unconstrained,60,M3_top1_projection,,,0,not_applicable
C1_random_unconstrained,60,M3_fullspan_control,,,0,not_applicable
C1_random_unconstrained,60,M4_matrix_response,,,0,not_applicable
C1_random_unconstrained,61,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C1_random_unconstrained,61,M2_unsigned_prototype,0.3193599999999999,0.5988,15,ok
C1_random_unconstrained,61,M3_top1_projection,,,0,not_applicable
C1_random_unconstrained,61,M3_fullspan_control,,,0,not_applicable
C1_random_unconstrained,61,M4_matrix_response,,,0,not_applicable
C1_random_unconstrained,62,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C1_random_unconstrained,62,M2_unsigned_prototype,0.384,0.9304,15,ok
C1_random_unconstrained,62,M3_top1_projection,,,0,not_applicable
C1_random_unconstrained,62,M3_fullspan_control,,,0,not_applicable
C1_random_unconstrained,62,M4_matrix_response,,,0,not_applicable
C1_random_unconstrained,63,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C1_random_unconstrained,63,M2_unsigned_prototype,0.1726933333333333,0.324,15,ok
C1_random_unconstrained,63,M3_top1_projection,,,0,not_applicable
C1_random_unconstrained,63,M3_fullspan_control,,,0,not_applicable
C1_random_unconstrained,63,M4_matrix_response,,,0,not_applicable
C1_random_unconstrained,64,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C1_random_unconstrained,64,M2_unsigned_prototype,0.3396266666666667,0.8108,15,ok
C1_random_unconstrained,64,M3_top1_projection,,,0,not_applicable
C1_random_unconstrained,64,M3_fullspan_control,,,0,not_applicable
C1_random_unconstrained,64,M4_matrix_response,,,0,not_applicable
C1_random_unconstrained,65,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C1_random_unconstrained,65,M2_unsigned_prototype,0.2523733333333333,0.4732,15,ok
C1_random_unconstrained,65,M3_top1_projection,,,0,not_applicable
C1_random_unconstrained,65,M3_fullspan_control,,,0,not_applicable
C1_random_unconstrained,65,M4_matrix_response,,,0,not_applicable
C1_random_unconstrained,66,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C1_random_unconstrained,66,M2_unsigned_prototype,0.43392000000000003,0.8136,15,ok
C1_random_unconstrained,66,M3_top1_projection,,,0,not_applicable
C1_random_unconstrained,66,M3_fullspan_control,,,0,not_applicable
C1_random_unconstrained,66,M4_matrix_response,,,0,not_applicable
C1_random_unconstrained,67,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C1_random_unconstrained,67,M2_unsigned_prototype,0.03583999999999999,0.0672,15,ok
C1_random_unconstrained,67,M3_top1_projection,,,0,not_applicable
C1_random_unconstrained,67,M3_fullspan_control,,,0,not_applicable
C1_random_unconstrained,67,M4_matrix_response,,,0,not_applicable
C1_random_unconstrained,68,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C1_random_unconstrained,68,M2_unsigned_prototype,0.08448000000000003,0.1584,15,ok
C1_random_unconstrained,68,M3_top1_projection,,,0,not_applicable
C1_random_unconstrained,68,M3_fullspan_control,,,0,not_applicable
C1_random_unconstrained,68,M4_matrix_response,,,0,not_applicable
C1_random_unconstrained,69,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C1_random_unconstrained,69,M2_unsigned_prototype,0.3086933333333333,0.904,15,ok
C1_random_unconstrained,69,M3_top1_projection,,,0,not_applicable
C1_random_unconstrained,69,M3_fullspan_control,,,0,not_applicable
C1_random_unconstrained,69,M4_matrix_response,,,0,not_applicable
C1_random_unconstrained,70,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C1_random_unconstrained,70,M2_unsigned_prototype,0.37450666666666665,0.7024,15,ok
C1_random_unconstrained,70,M3_top1_projection,,,0,not_applicable
C1_random_unconstrained,70,M3_fullspan_control,,,0,not_applicable
C1_random_unconstrained,70,M4_matrix_response,,,0,not_applicable
C1_random_unconstrained,71,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C1_random_unconstrained,71,M2_unsigned_prototype,0.4395733333333333,0.8244,15,ok
C1_random_unconstrained,71,M3_top1_projection,,,0,not_applicable
C1_random_unconstrained,71,M3_fullspan_control,,,0,not_applicable
C1_random_unconstrained,71,M4_matrix_response,,,0,not_applicable
C1_random_unconstrained,72,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C1_random_unconstrained,72,M2_unsigned_prototype,0.2420266666666667,0.454,15,ok
C1_random_unconstrained,72,M3_top1_projection,,,0,not_applicable
C1_random_unconstrained,72,M3_fullspan_control,,,0,not_applicable
C1_random_unconstrained,72,M4_matrix_response,,,0,not_applicable
C1_random_unconstrained,73,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C1_random_unconstrained,73,M2_unsigned_prototype,0.31253333333333333,0.7224,15,ok
C1_random_unconstrained,73,M3_top1_projection,,,0,not_applicable
C1_random_unconstrained,73,M3_fullspan_control,,,0,not_applicable
C1_random_unconstrained,73,M4_matrix_response,,,0,not_applicable
C1_random_unconstrained,74,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C1_random_unconstrained,74,M2_unsigned_prototype,0.31893333333333335,0.984,15,ok
C1_random_unconstrained,74,M3_top1_projection,,,0,not_applicable
C1_random_unconstrained,74,M3_fullspan_control,,,0,not_applicable
C1_random_unconstrained,74,M4_matrix_response,,,0,not_applicable
C1_random_unconstrained,75,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C1_random_unconstrained,75,M2_unsigned_prototype,0.16490666666666667,0.3092,15,ok
C1_random_unconstrained,75,M3_top1_projection,,,0,not_applicable
C1_random_unconstrained,75,M3_fullspan_control,,,0,not_applicable
C1_random_unconstrained,75,M4_matrix_response,,,0,not_applicable
C1_random_unconstrained,76,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C1_random_unconstrained,76,M2_unsigned_prototype,0.06997333333333335,0.1312,15,ok
C1_random_unconstrained,76,M3_top1_projection,,,0,not_applicable
C1_random_unconstrained,76,M3_fullspan_control,,,0,not_applicable
C1_random_unconstrained,76,M4_matrix_response,,,0,not_applicable
C1_random_unconstrained,77,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C1_random_unconstrained,77,M2_unsigned_prototype,0.09098666666666669,0.1704,15,ok
C1_random_unconstrained,77,M3_top1_projection,,,0,not_applicable
C1_random_unconstrained,77,M3_fullspan_control,,,0,not_applicable
C1_random_unconstrained,77,M4_matrix_response,,,0,not_applicable
C1_random_unconstrained,78,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C1_random_unconstrained,78,M2_unsigned_prototype,0.17728,0.3324,15,ok
C1_random_unconstrained,78,M3_top1_projection,,,0,not_applicable
C1_random_unconstrained,78,M3_fullspan_control,,,0,not_applicable
C1_random_unconstrained,78,M4_matrix_response,,,0,not_applicable
C1_random_unconstrained,79,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C1_random_unconstrained,79,M2_unsigned_prototype,0.4608,0.864,15,ok
C1_random_unconstrained,79,M3_top1_projection,,,0,not_applicable
C1_random_unconstrained,79,M3_fullspan_control,,,0,not_applicable
C1_random_unconstrained,79,M4_matrix_response,,,0,not_applicable
C1_random_unconstrained,80,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C1_random_unconstrained,80,M2_unsigned_prototype,0.29418666666666665,0.5516,15,ok
C1_random_unconstrained,80,M3_top1_projection,,,0,not_applicable
C1_random_unconstrained,80,M3_fullspan_control,,,0,not_applicable
C1_random_unconstrained,80,M4_matrix_response,,,0,not_applicable
C1_random_unconstrained,81,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C1_random_unconstrained,81,M2_unsigned_prototype,0.33322666666666656,0.9388,15,ok
C1_random_unconstrained,81,M3_top1_projection,,,0,not_applicable
C1_random_unconstrained,81,M3_fullspan_control,,,0,not_applicable
C1_random_unconstrained,81,M4_matrix_response,,,0,not_applicable
C1_random_unconstrained,82,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C1_random_unconstrained,82,M2_unsigned_prototype,0.10026666666666666,0.188,15,ok
C1_random_unconstrained,82,M3_top1_projection,,,0,not_applicable
C1_random_unconstrained,82,M3_fullspan_control,,,0,not_applicable
C1_random_unconstrained,82,M4_matrix_response,,,0,not_applicable
C1_random_unconstrained,83,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C1_random_unconstrained,83,M2_unsigned_prototype,0.04714666666666667,0.0884,15,ok
C1_random_unconstrained,83,M3_top1_projection,,,0,not_applicable
C1_random_unconstrained,83,M3_fullspan_control,,,0,not_applicable
C1_random_unconstrained,83,M4_matrix_response,,,0,not_applicable
C1_random_unconstrained,84,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C1_random_unconstrained,84,M2_unsigned_prototype,0.12554666666666667,0.2352,15,ok
C1_random_unconstrained,84,M3_top1_projection,,,0,not_applicable
C1_random_unconstrained,84,M3_fullspan_control,,,0,not_applicable
C1_random_unconstrained,84,M4_matrix_response,,,0,not_applicable
C1_random_unconstrained,85,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C1_random_unconstrained,85,M2_unsigned_prototype,0.4433066666666666,0.7844,15,ok
C1_random_unconstrained,85,M3_top1_projection,,,0,not_applicable
C1_random_unconstrained,85,M3_fullspan_control,,,0,not_applicable
C1_random_unconstrained,85,M4_matrix_response,,,0,not_applicable
C1_random_unconstrained,86,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C1_random_unconstrained,86,M2_unsigned_prototype,0.46965333333333337,0.9728,15,ok
C1_random_unconstrained,86,M3_top1_projection,,,0,not_applicable
C1_random_unconstrained,86,M3_fullspan_control,,,0,not_applicable
C1_random_unconstrained,86,M4_matrix_response,,,0,not_applicable
C1_random_unconstrained,87,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C1_random_unconstrained,87,M2_unsigned_prototype,0.6892800000000001,0.9244,15,ok
C1_random_unconstrained,87,M3_top1_projection,,,0,not_applicable
C1_random_unconstrained,87,M3_fullspan_control,,,0,not_applicable
C1_random_unconstrained,87,M4_matrix_response,,,0,not_applicable
C1_random_unconstrained,88,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C1_random_unconstrained,88,M2_unsigned_prototype,0.27669333333333324,0.696,15,ok
C1_random_unconstrained,88,M3_top1_projection,,,0,not_applicable
C1_random_unconstrained,88,M3_fullspan_control,,,0,not_applicable
C1_random_unconstrained,88,M4_matrix_response,,,0,not_applicable
C1_random_unconstrained,89,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C1_random_unconstrained,89,M2_unsigned_prototype,0.15167999999999998,0.2844,15,ok
C1_random_unconstrained,89,M3_top1_projection,,,0,not_applicable
C1_random_unconstrained,89,M3_fullspan_control,,,0,not_applicable
C1_random_unconstrained,89,M4_matrix_response,,,0,not_applicable
C1_random_unconstrained,90,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C1_random_unconstrained,90,M2_unsigned_prototype,0.07232,0.1356,15,ok
C1_random_unconstrained,90,M3_top1_projection,,,0,not_applicable
C1_random_unconstrained,90,M3_fullspan_control,,,0,not_applicable
C1_random_unconstrained,90,M4_matrix_response,,,0,not_applicable
C1_random_unconstrained,91,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C1_random_unconstrained,91,M2_unsigned_prototype,0.1604266666666667,0.3008,15,ok
C1_random_unconstrained,91,M3_top1_projection,,,0,not_applicable
C1_random_unconstrained,91,M3_fullspan_control,,,0,not_applicable
C1_random_unconstrained,91,M4_matrix_response,,,0,not_applicable
C1_random_unconstrained,92,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C1_random_unconstrained,92,M2_unsigned_prototype,0.14357333333333333,0.2692,15,ok
C1_random_unconstrained,92,M3_top1_projection,,,0,not_applicable
C1_random_unconstrained,92,M3_fullspan_control,,,0,not_applicable
C1_random_unconstrained,92,M4_matrix_response,,,0,not_applicable
