condition,seed,s1_0,s1_1,s2_0,s2_1,gap1,gap2,dominant_direction_angle_deg,matrix_distance_fro,g_distance_fro
C1_random_unconstrained,54,1.6034996569966893,0.16185287104055013,1.6514290605479836,0.39595366232483725,1.4416467859561393,1.2554753982231464,52.6236640095056,2.9848521913117922,2.8815965739283023
C1_random_unconstrained,55,1.3255426936161805,0.15941096503452654,1.5548948912835268,0.1356196500670455,1.166131728581654,1.4192752412164813,15.166659901402497,1.2929481253493922,1.0026295093435122
C1_random_unconstrained,56,2.8548419039506037,0.3489673413286617,1.047520856961943,0.28013342919908774,2.505874562621942,0.7673874277628552,38.68257646753233,2.2748782770329794,7.492296371167082
C1_random_unconstrained,57,2.819037595147407,0.09911067461915497,3.0754312982432834,0.5804121521271822,2.7199269205282524,2.495019146116101,83.42555541270924,4.482964432741141,12.053577288925513
C1_random_unconstrained,58,1.9955448736431856,0.33772991549527676,1.9024992219288774,0.3823899620851328,1.6578149581479087,1.5201092598437447,50.36269954495533,2.1164548919908945,4.00849353075879
C1_random_unconstrained,59,2.6012195389202906,0.3590281409276335,1.0562722095449733,0.5602224824750235,2.242191397992657,0.49604972706994976,37.141435734012646,2.354132609345798,5.98701999572202
C1_random_unconstrained,60,1.4772022830141804,0.908867319840379,0.8096055654472215,0.6649588616696119,0.5683349631738014,0.14464670377760958,22.441198586530717,1.8722522566808848,1.6007374664376663
C1_random_unconstrained,61,1.2139927687216139,0.12470394762879362,1.5467966684469985,1.127896964226731,1.0892888210928202,0.41889970422026757,6.380828770914206,2.3198922218249205,1.5695862668929292
C1_random_unconstrained,62,2.579644862906207,0.9292647542632062,2.7029023758542308,1.3215060978344684,1.6503801086430008,1.3813962780197624,37.75497015060597,3.3061702390269727,5.034096276123253
C1_random_unconstrained,63,1.2920769707014763,0.7197284795019879,1.2878490909694407,0.0014286223820969659,0.5723484911994884,1.2864204685873437,81.29001403081416,2.194405059486123,2.00008914431484
C1_random_unconstrained,64,1.752635168016054,0.38297198887253636,3.133228083292962,0.960002098377346,1.3696631791435174,2.173225984915616,11.974080314687313,4.350590764905112,6.952752281343249
C1_random_unconstrained,65,2.22203629921468,0.6354927279406187,1.4810068217191767,1.3612761561207734,1.5865435712740612,0.1197306655984034,59.86184957104348,2.65172731762648,3.4551280610363153
C1_random_unconstrained,66,1.2586129408552849,0.16074987817872385,1.06338375489255,0.3205695448295406,1.097863062676561,0.7428142100630094,4.207400968260018,2.3506479595300958,0.47818743488683696
C1_random_unconstrained,67,1.9785178558234287,0.18974988325306674,0.798197355428717,0.00797743010714076,1.788767972570362,0.7902199253215761,69.94136955195609,1.9094700003825524,3.886269061486707
C1_random_unconstrained,68,2.3026533291924687,0.09591284210216397,0.9267597219132305,0.19478650564741085,2.206740487090305,0.7319732162658197,58.63424168430913,2.013186517150516,5.106865742386106
