dim,seed,lr,variant,trainable_parameters,first_stable_tail_step,success,final_tail_loss,final_a_bayes_gap,final_cake_loss,final_the_retention_gap,base_max_abs_drift,final_embedding_common_energy_fraction,final_embedding_residual_energy_fraction,final_map_common_energy_fraction,final_map_residual_energy_fraction
16,0,0.1,residual_oracle,14,85,1,0.5493576526641846,8.71419906616211e-05,1.5934076145640574e-05,2.384185791015625e-07,0.0,7.692027319727759e-15,1.0000003576278687,5.0799128121505836e-15,1.0000003576278687
16,0,0.3,residual_oracle,14,70,1,0.5493215918540955,2.9921531677246094e-05,9.934092304320075e-07,2.384185791015625e-07,0.0,6.2779714593401165e-15,1.0000001192092896,6.632428066228203e-15,1.0000003576278687
16,0,1.0,residual_oracle,14,45,1,0.5520226359367371,0.0054329633712768555,0.0,2.384185791015625e-07,0.0,9.641777732661595e-15,1.000000238418579,1.2194951876120554e-14,1.000000238418579
16,1,0.003,common_oracle,14,,0,0.9722653031349182,0.8229812383651733,0.02293703891336918,8.940696716308594e-07,0.0,0.9999997615814209,1.3684345599694072e-15,0.9999998807907104,9.186056431105126e-16
16,1,0.01,common_oracle,14,,0,0.7688431739807129,0.41564178466796875,0.023432301357388496,8.940696716308594e-07,0.0,0.9999999403953552,2.1676424388349536e-15,0.9999998807907104,6.198502934107836e-16
16,1,0.03,common_oracle,14,425,1,0.550678551197052,0.002410888671875,0.00033389998134225607,8.940696716308594e-07,0.0,1.0000001192092896,1.7375563776688991e-15,0.9999998211860657,1.2189577028553751e-15
16,1,0.1,common_oracle,14,100,1,0.5495097041130066,0.0003619194030761719,4.5139528083382174e-05,8.940696716308594e-07,0.0,1.0,1.9435463201116724e-15,0.9999999403953552,7.951852664594766e-16
16,1,0.3,common_oracle,14,80,1,0.5493842959403992,0.00013625621795654297,2.0026855054311454e-05,8.940696716308594e-07,0.0,1.0000001192092896,1.076099772949425e-15,0.9999998211860657,6.412200346975032e-16
16,1,1.0,common_oracle,14,95,1,0.549309492111206,6.67572021484375e-06,0.0,8.940696716308594e-07,0.0,0.9999998211860657,2.9602562720852437e-15,0.9999998807907104,8.054011720176331e-16
16,1,0.003,residual_oracle,14,,0,15.960205078125,18.08858299255371,12.7332124710083,8.940696716308594e-07,0.0,1.7321102734554092e-15,1.0000001192092896,1.2050196698291872e-15,1.0
16,1,0.01,residual_oracle,14,,0,1.4743146896362305,1.7183191776275635,0.13169781863689423,8.940696716308594e-07,0.0,1.6511973452898237e-15,1.0,4.857418962126152e-16,1.000000238418579
16,1,0.03,residual_oracle,14,420,1,0.5503546595573425,0.001690983772277832,0.00040593851008452475,8.940696716308594e-07,0.0,1.3863562948256505e-15,0.9999999403953552,6.904104143181126e-16,1.0000001192092896
16,1,0.1,residual_oracle,14,155,1,0.5494763851165771,0.000286102294921875,5.435632192529738e-05,8.940696716308594e-07,0.0,1.7230312449311455e-15,0.9999998807907104,1.3164063023381406e-15,1.0
16,1,0.3,residual_oracle,14,90,1,0.5493242740631104,3.612041473388672e-05,1.9868211609264108e-07,8.940696716308594e-07,0.0,1.1312871458365949e-15,1.0,5.315662198403953e-16,1.0
16,1,1.0,residual_oracle,14,55,1,0.5493117570877075,1.1205673217773438e-05,0.0,8.940696716308594e-07,0.0,5.301987380866124e-16,1.0,3.305747511682676e-16,1.0
16,2,0.003,common_oracle,14,,0,0.852925717830658,0.5497822761535645,0.057456884533166885,7.152557373046875e-07,0.0,0.9999998211860657,1.7263959774349948e-15,0.9999999403953552,1.716240899430363e-15
16,2,0.01,common_oracle,14,710,1,0.5551603436470032,0.010364532470703125,0.0013439580798149109,7.152557373046875e-07,0.0,0.999999463558197,1.8585179764927335e-15,0.9999997615814209,2.377189919656195e-15
16,2,0.03,common_oracle,14,260,1,0.5500808358192444,0.0014084577560424805,0.00014097381790634245,7.152557373046875e-07,0.0,0.999999463558197,3.1499476065569498e-15,0.9999995827674866,3.3077115163895627e-15
16,2,0.1,common_oracle,14,110,1,0.5495633482933044,0.00040471553802490234,0.00010978302452713251,7.152557373046875e-07,0.0,0.9999997019767761,7.5801878422293795e-16,0.9999996423721313,3.223306324322007e-16
16,2,0.3,common_oracle,14,60,1,0.5496627688407898,0.0007132291793823242,0.0,7.152557373046875e-07,0.0,0.9999998807907104,2.776820064170774e-15,0.9999997615814209,1.8257145080279426e-15
16,2,1.0,common_oracle,14,45,1,0.5493171215057373,2.193450927734375e-05,0.0,7.152557373046875e-07,0.0,0.9999997615814209,4.797091687435925e-16,0.9999998807907104,2.2719560285969784e-15
16,2,0.003,residual_oracle,14,,0,0.9648666381835938,0.7926758527755737,0.03844524547457695,7.152557373046875e-07,0.0,1.800569911472225e-15,1.0000004768371582,9.515502484401398e-16,1.000000238418579
16,2,0.01,residual_oracle,14,760,1,0.5591974258422852,0.014658451080322266,0.005124045070260763,7.152557373046875e-07,0.0,2.447030115497917e-15,1.0000001192092896,2.053848644569022e-15,1.000000238418579
16,2,0.03,residual_oracle,14,265,1,0.5504098534584045,0.0017603635787963867,0.0004471436550375074,7.152557373046875e-07,0.0,2.6341297409092617e-15,1.000000238418579,1.9637387385412677e-15,1.000000238418579
16,2,0.1,residual_oracle,14,90,1,0.549461841583252,0.0002862215042114258,2.519238660170231e-05,7.152557373046875e-07,0.0,1.696079503582461e-15,1.000000238418579,5.355084170560352e-16,1.000000238418579
16,2,0.3,residual_oracle,14,60,1,0.5493314862251282,5.066394805908203e-05,0.0,7.152557373046875e-07,0.0,1.79656492793937e-15,1.000000238418579,8.594550560026991e-16,1.000000238418579
16,2,1.0,residual_oracle,14,65,1,0.5493074059486389,2.5033950805664062e-06,0.0,7.152557373046875e-07,0.0,5.0126660194351174e-15,1.000000238418579,1.8245947304716724e-15,1.000000238418579
16,3,0.003,common_oracle,14,,0,0.9037819504737854,0.6753125190734863,0.033638983964920044,1.0728836059570312e-06,0.0,1.0000001192092896,1.7788964559343557e-15,1.000000238418579,5.092420524166214e-15
16,3,0.01,common_oracle,14,,0,0.5677410960197449,0.0344700813293457,0.002399734454229474,1.0728836059570312e-06,0.0,1.0000001192092896,3.9326342136654195e-15,1.0000001192092896,3.2723819839178226e-15
16,3,0.03,common_oracle,14,365,1,0.550845205783844,0.0027713775634765625,0.0003067003272008151,1.0728836059570312e-06,0.0,1.0000001192092896,2.6174743203091636e-15,1.000000238418579,6.002748431920566e-15
16,3,0.1,common_oracle,14,90,1,0.5495558381080627,0.00042068958282470703,7.863449718570337e-05,1.0728836059570312e-06,0.0,1.0000001192092896,2.7190081596965366e-15,1.0000001192092896,1.653600060123829e-15
16,3,0.3,common_oracle,14,110,1,0.5493393540382385,5.4836273193359375e-05,1.1523431567184161e-05,1.0728836059570312e-06,0.0,1.0000001192092896,3.0555963948040565e-15,1.0000001192092896,1.0113005878141686e-15
16,3,1.0,common_oracle,14,120,1,0.5493115186691284,1.0728836059570312e-05,0.0,1.0728836059570312e-06,0.0,1.000000238418579,1.3714509501736982e-15,1.0,4.642990771583713e-15
16,3,0.003,residual_oracle,14,,0,1.6485742330551147,0.8207951784133911,1.3777409791946411,1.0728836059570312e-06,0.0,1.494358501314731e-15,1.0,1.593158118348367e-15,1.0000001192092896
16,3,0.01,residual_oracle,14,860,1,0.5632911324501038,0.016396760940551758,0.011573165655136108,1.0728836059570312e-06,0.0,2.3300531714162036e-15,1.0000001192092896,1.6029686657017032e-15,0.9999998807907104
16,3,0.03,residual_oracle,14,290,1,0.5500780344009399,0.0011528730392456055,0.0003908673534169793,1.0728836059570312e-06,0.0,2.8760688204246916e-15,0.9999998807907104,8.572595995429751e-16,1.000000238418579
16,3,0.1,residual_oracle,14,100,1,0.5494208931922913,0.0001558065414428711,7.366607314907014e-05,1.0728836059570312e-06,0.0,2.89680397521524e-15,1.0000003576278687,2.6907973038717585e-15,1.0000001192092896
16,3,0.3,residual_oracle,14,50,1,0.5493387579917908,6.496906280517578e-05,1.9868208767093165e-07,1.0728836059570312e-06,0.0,3.694731881418367e-15,1.0,2.846940627918037e-15,1.0000001192092896
16,3,1.0,residual_oracle,14,55,1,0.5493419766426086,6.830692291259766e-05,3.3378435091435676e-06,1.0728836059570312e-06,0.0,2.1992249093062775e-15,1.0000001192092896,7.731701390065085e-16,0.9999994039535522
16,4,0.003,common_oracle,14,,0,0.9349454045295715,0.7504252195358276,0.020853422582149506,0.0002161860466003418,0.0,1.0000001192092896,5.588608613019521e-15,1.0,8.0828771207111e-15
16,4,0.01,common_oracle,14,,0,0.7047989368438721,0.29733335971832275,0.01365210022777319,0.0002161860466003418,0.0,1.0,6.061240715609685e-15,1.0000001192092896,7.104847563548606e-15
16,4,0.03,common_oracle,14,445,1,0.5513322949409485,0.0037528276443481445,0.0002994352544192225,0.0002161860466003418,0.0,1.0000003576278687,5.159348832493513e-15,1.000000238418579,6.432718026056373e-15
16,4,0.1,common_oracle,14,80,1,0.5495471954345703,0.0004254579544067383,5.6582812248962e-05,0.0002161860466003418,0.0,1.0000001192092896,8.374785850158613e-15,1.0,2.069147965420566e-15
16,4,0.3,common_oracle,14,85,1,0.5493573546409607,8.392333984375e-05,1.847713974711951e-05,0.0002161860466003418,0.0,1.0000001192092896,6.791180675268498e-15,1.0000001192092896,1.520337954719086e-15
16,4,1.0,common_oracle,14,150,1,0.5496003031730652,0.0005882978439331055,0.0,0.0002161860466003418,0.0,1.0000001192092896,7.512327585901864e-15,1.000000238418579,3.2501297931187417e-15
16,4,0.003,residual_oracle,14,,0,26.49779510498047,51.7125244140625,0.18445587158203125,0.0002161860466003418,0.0,4.673984977673169e-15,0.9999999403953552,5.895119343444751e-15,1.0000001192092896
16,4,0.01,residual_oracle,14,790,1,0.5516178011894226,0.0037697553634643555,0.0008534964290447533,0.0002161860466003418,0.0,1.5824046115665e-15,0.9999996423721313,5.402844546807759e-15,1.0
16,4,0.03,residual_oracle,14,290,1,0.5495925545692444,0.0004944801330566406,7.831311813788489e-05,0.0002161860466003418,0.0,1.8307433426357914e-15,0.9999997615814209,4.5360816611130644e-15,1.0000001192092896
16,4,0.1,residual_oracle,14,185,1,0.549513041973114,0.0003676414489746094,4.621090556611307e-05,0.0002161860466003418,0.0,2.4918265117046447e-15,0.9999998211860657,3.5174915077548254e-15,0.9999998807907104
16,4,0.3,residual_oracle,14,80,1,0.5528847575187683,0.007137417793273926,1.9589484509197064e-05,0.0002161860466003418,0.0,4.205820126846824e-15,0.9999999403953552,1.320289524884828e-15,0.9999998211860657
16,4,1.0,residual_oracle,14,100,1,0.5589212775230408,0.019188284873962402,4.1879568016156554e-05,0.0002161860466003418,0.0,3.589030639930503e-15,1.0,6.289984504114551e-15,1.0000001192092896
16,5,0.003,common_oracle,14,,0,1.0223292112350464,0.41878175735473633,0.5272641777992249,7.748603820800781e-07,0.0,1.0000007152557373,1.4381164241774637e-14,1.0000004768371582,1.2501649800827127e-14
16,5,0.01,common_oracle,14,700,1,0.5559533834457397,0.01130521297454834,0.001989360200241208,7.748603820800781e-07,0.0,1.0000008344650269,1.3578002518990426e-14,1.0000005960464478,4.867939005451932e-15
16,5,0.03,common_oracle,14,225,1,0.5500672459602356,0.0013123750686645508,0.00020973884966224432,7.748603820800781e-07,0.0,1.0000008344650269,1.55625549746281e-14,1.0000005960464478,1.1534464382971857e-14
16,5,0.1,common_oracle,14,70,1,0.5494173169136047,0.00019085407257080078,3.147069219266996e-05,7.748603820800781e-07,0.0,1.0000005960464478,1.3394568216900087e-14,1.0000003576278687,3.635612369831806e-15
16,5,0.3,common_oracle,14,70,1,0.5493988394737244,0.00011682510375976562,6.854145613033324e-05,7.748603820800781e-07,0.0,1.0000007152557373,9.28905627276596e-15,1.0000001192092896,2.475931726691181e-15
16,5,1.0,common_oracle,14,50,1,0.5493077635765076,3.2186508178710938e-06,0.0,7.748603820800781e-07,0.0,1.0000005960464478,1.3876729016630389e-14,1.0000001192092896,4.517357997814008e-15
16,5,0.003,residual_oracle,14,,0,0.8272697925567627,0.49443328380584717,0.06149399280548096,7.748603820800781e-07,0.0,8.2554177320668e-15,1.0000001192092896,2.8888952285867266e-15,1.000000238418579
16,5,0.01,residual_oracle,14,,0,0.5734072327613831,0.042698025703430176,0.005504155065864325,7.748603820800781e-07,0.0,1.0365171821704027e-14,1.000000238418579,5.6863180986500405e-15,1.000000238418579
16,5,0.03,residual_oracle,14,425,1,0.5517446398735046,0.004463911056518555,0.0004130828892812133,7.748603820800781e-07,0.0,1.2530251562357063e-14,1.0000001192092896,4.169688242415797e-15,1.0000003576278687
16,5,0.1,residual_oracle,14,125,1,0.5495473742485046,0.0004774332046508789,5.046510068495991e-06,7.748603820800781e-07,0.0,8.604899290939189e-15,1.0000001192092896,4.7516667927823344e-15,1.000000238418579
16,5,0.3,residual_oracle,14,60,1,0.5493324995040894,5.1975250244140625e-05,7.549915608251467e-07,7.748603820800781e-07,0.0,7.85050972525788e-15,1.0000001192092896,4.113720540425969e-15,1.000000238418579
16,5,1.0,residual_oracle,14,65,1,0.549333393573761,5.447864532470703e-05,0.0,7.748603820800781e-07,0.0,9.876827681458769e-15,1.0,2.817052223341222e-15,1.000000238418579
16,6,0.003,common_oracle,14,,0,0.9257080554962158,0.7296379804611206,0.023165876045823097,8.982419967651367e-05,0.0,1.0,1.2419047994843835e-13,1.0000001192092896,1.0721738302960429e-13
16,6,0.01,common_oracle,14,,0,0.5678694248199463,0.03300929069519043,0.004117198754101992,8.982419967651367e-05,0.0,1.0000001192092896,1.3101317448450944e-13,1.000000238418579,1.297278121514464e-13
16,6,0.03,common_oracle,14,325,1,0.5507848858833313,0.0026416778564453125,0.00031588462297804654,8.982419967651367e-05,0.0,1.0,1.3719919839984274e-13,1.0000001192092896,1.4872945811126442e-13
16,6,0.1,common_oracle,14,85,1,0.5494928956031799,0.00033223628997802734,4.120581434108317e-05,8.982419967651367e-05,0.0,1.000000238418579,1.32483284867764e-13,1.000000238418579,1.1781313500724283e-13
16,6,0.3,common_oracle,14,90,1,0.549336850643158,6.139278411865234e-05,0.0,8.982419967651367e-05,0.0,1.0000003576278687,9.348100906639983e-14,1.000000238418579,1.0718506702860064e-13
16,6,1.0,common_oracle,14,95,1,0.5493124723434448,1.1444091796875e-05,1.1920907354578958e-06,8.982419967651367e-05,0.0,1.0000003576278687,1.1332870541525333e-13,1.000000238418579,6.243996120792799e-15
16,6,0.003,residual_oracle,14,,0,15.194491386413574,9.720876693725586,19.56949234008789,8.982419967651367e-05,0.0,1.288497168119504e-13,1.0000003576278687,4.787407517398319e-14,1.000000238418579
16,6,0.01,residual_oracle,14,,0,0.5837323665618896,0.04917585849761963,0.01967654936015606,8.982419967651367e-05,0.0,1.0599254628282026e-13,1.0000001192092896,3.317613246839671e-14,1.0000001192092896
16,6,0.03,residual_oracle,14,285,1,0.5499139428138733,0.0010123252868652344,0.00020336342277005315,8.982419967651367e-05,0.0,1.1734480032631056e-13,1.0000001192092896,3.358474455028397e-14,1.000000238418579
16,6,0.1,residual_oracle,14,110,1,0.5494288802146912,0.0002065896987915039,3.886059857904911e-05,8.982419967651367e-05,0.0,1.2219957305163037e-13,1.0000003576278687,2.5022515391095665e-14,1.000000238418579
16,6,0.3,residual_oracle,14,60,1,0.5510311722755432,0.0034216642379760742,2.8490290787885897e-05,8.982419967651367e-05,0.0,1.0176196230072751e-13,1.0000001192092896,8.850764156406905e-15,1.000000238418579
16,6,1.0,residual_oracle,14,85,1,0.550317108631134,0.002019166946411133,2.781539706120384e-06,8.982419967651367e-05,0.0,5.789668739005979e-14,1.000000238418579,2.5198835463462015e-14,1.000000238418579
16,7,0.003,common_oracle,14,,0,1.0172935724258423,0.8955482244491577,0.04042670875787735,2.086162567138672e-06,0.0,1.000000238418579,4.769758569502739e-15,1.000000238418579,2.787636886665448e-15
16,7,0.01,common_oracle,14,935,1,0.5639299750328064,0.02286505699157715,0.006382667925208807,2.086162567138672e-06,0.0,1.000000238418579,3.8183478697406594e-15,1.0000003576278687,6.675445905003933e-15
16,7,0.03,common_oracle,14,310,1,0.5505488514900208,0.0020693540573120117,0.0004160923417657614,2.086162567138672e-06,0.0,1.000000238418579,2.92154369002217e-15,1.0000003576278687,5.474096534814317e-15
16,7,0.1,common_oracle,14,125,1,0.5495277047157288,0.00036966800689697266,7.338952855207026e-05,2.086162567138672e-06,0.0,1.0000003576278687,4.131473927483946e-15,1.0000003576278687,3.833850266741308e-15
16,7,0.3,common_oracle,14,90,1,0.5493760704994202,0.000110626220703125,2.916586527135223e-05,2.086162567138672e-06,0.0,1.000000238418579,3.264141835648696e-15,1.0000001192092896,1.1157175155957584e-15
16,7,1.0,common_oracle,14,55,1,0.5493492484092712,8.618831634521484e-05,0.0,2.086162567138672e-06,0.0,1.000000238418579,4.087993608719014e-15,1.0000001192092896,2.9113848003692756e-15
16,7,0.003,residual_oracle,14,,0,13.637675285339355,14.222982406616211,11.953751564025879,2.086162567138672e-06,0.0,7.087143727918044e-15,0.9999995827674866,5.708672992193976e-15,0.9999996423721313
16,7,0.01,residual_oracle,14,710,1,0.5543715953826904,0.00981438159942627,0.00031658870284445584,2.086162567138672e-06,0.0,4.3979187289546265e-15,0.9999996423721313,7.515781786260767e-15,0.9999995827674866
16,7,0.03,residual_oracle,14,230,1,0.5497550964355469,0.000897526741027832,2.7815488579108205e-07,2.086162567138672e-06,0.0,3.2825482851090056e-15,0.9999996423721313,6.448801064142364e-15,0.9999997615814209
16,7,0.1,residual_oracle,14,100,1,0.549385130405426,0.00015795230865478516,0.0,2.086162567138672e-06,0.0,4.659545183504851e-15,0.9999995827674866,7.138228708483425e-15,0.9999997019767761
16,7,0.3,residual_oracle,14,65,1,0.5493300557136536,4.780292510986328e-05,0.0,2.086162567138672e-06,0.0,4.755642765436746e-15,0.9999998807907104,5.8763423170700175e-15,0.9999996423721313
16,7,1.0,residual_oracle,14,75,1,0.5496155619621277,0.0006188154220581055,0.0,2.086162567138672e-06,0.0,3.70866091471949e-15,0.9999996423721313,5.539467573068089e-15,0.9999997019767761
16,8,0.003,common_oracle,14,,0,1.03471040725708,0.8618698120117188,0.10893866419792175,0.00028139352798461914,0.0,1.0000003576278687,3.835286834619851e-15,1.0000001192092896,1.7789273726369305e-15
16,8,0.01,common_oracle,14,830,1,0.5572797656059265,0.013877391815185547,0.002069801092147827,0.00028139352798461914,0.0,1.0000001192092896,1.6033064200894208e-15,1.000000238418579,2.8877256878448053e-15
16,8,0.03,common_oracle,14,310,1,0.5505010485649109,0.0020265579223632812,0.00036322124651633203,0.00028139352798461914,0.0,1.000000238418579,2.3455852145700057e-15,1.000000238418579,2.0592505971901362e-15
16,8,0.1,common_oracle,14,105,1,0.5495989918708801,0.0004849433898925781,0.00010064634261652827,0.00028139352798461914,0.0,1.0,2.546561357239744e-15,1.000000238418579,3.213762645286615e-15
16,8,0.3,common_oracle,14,95,1,0.5493786334991455,0.00012755393981933594,1.7483793271821924e-05,0.00028139352798461914,0.0,1.0000001192092896,2.259666215807029e-15,1.0000001192092896,2.3296965705454096e-15
16,8,1.0,common_oracle,14,75,1,0.5493061542510986,0.0,0.0,0.00028139352798461914,0.0,1.0000003576278687,4.2074777703246e-15,1.0000001192092896,1.1622322240151099e-15
16,8,0.003,residual_oracle,14,,0,0.6929898858070374,0.21277129650115967,0.07459630817174911,0.00028139352798461914,0.0,2.4484698597500125e-15,1.000000238418579,4.195767963345283e-15,1.0000004768371582
16,8,0.01,residual_oracle,14,640,1,0.5559880137443542,0.010293364524841309,0.0030704301316291094,0.00028139352798461914,0.0,2.4569643296615522e-15,1.000000238418579,1.97035364234285e-15,1.0000003576278687
16,8,0.03,residual_oracle,14,265,1,0.5502521991729736,0.0015491247177124023,0.0003429412900004536,0.00028139352798461914,0.0,2.1305288432180592e-15,1.000000238418579,1.8822459104441682e-15,1.0000003576278687
16,8,0.1,residual_oracle,14,100,1,0.5494303703308105,0.00023281574249267578,1.5616218661307357e-05,0.00028139352798461914,0.0,3.2733761888396624e-15,1.0000001192092896,2.1873971529890552e-15,1.0000004768371582
16,8,0.3,residual_oracle,14,65,1,0.5518751740455627,0.005136370658874512,1.7483997680756147e-06,0.00028139352798461914,0.0,2.9266682393530585e-15,1.000000238418579,1.644671379947703e-15,1.000000238418579
16,8,1.0,residual_oracle,14,100,1,0.549307644367218,2.9802322387695312e-06,0.0,0.00028139352798461914,0.0,3.1835159457731113e-15,1.0000001192092896,2.7125200990788054e-15,1.0000001192092896
16,9,0.003,common_oracle,14,,0,0.5876554846763611,0.047688961029052734,0.02900976687669754,1.0728836059570312e-06,0.0,0.9999997615814209,6.192192856288147e-15,0.9999998211860657,3.757179808971164e-15
16,9,0.01,common_oracle,14,350,1,0.551808774471283,0.0037385225296020508,0.0012666123220697045,1.0728836059570312e-06,0.0,0.9999997019767761,7.717356992982451e-15,0.9999996423721313,6.304245150814524e-15
16,9,0.03,common_oracle,14,140,1,0.5498654842376709,0.0008726119995117188,0.000245975679717958,1.0728836059570312e-06,0.0,0.9999995231628418,1.039370666763113e-14,0.9999996423721313,6.209295298526159e-15
16,9,0.1,common_oracle,14,80,1,0.5495003461837769,0.00030672550201416016,8.169453940354288e-05,1.0728836059570312e-06,0.0,0.9999998807907104,4.583029309247581e-15,0.9999997615814209,7.181204619128266e-15
16,9,0.3,common_oracle,14,90,1,0.5494153499603271,0.0001704692840576172,4.80004346172791e-05,1.0728836059570312e-06,0.0,0.9999998211860657,4.241299372391991e-15,1.0000001192092896,1.3921812345248e-15
16,9,1.0,common_oracle,14,75,1,0.549308717250824,5.125999450683594e-06,3.973642748178463e-08,1.0728836059570312e-06,0.0,0.9999997615814209,3.800288703788724e-15,0.9999998807907104,5.083300943939601e-16
16,9,0.003,residual_oracle,14,,0,1.0080811977386475,0.8686388731002808,0.048911336809396744,1.0728836059570312e-06,0.0,5.5822897472330036e-15,1.0,3.1596793798461913e-15,1.0000001192092896
16,9,0.01,residual_oracle,14,,0,0.5699944496154785,0.037903666496276855,0.003472929820418358,1.0728836059570312e-06,0.0,5.71893691393233e-15,0.9999999403953552,3.654180179068567e-15,1.0000001192092896
16,9,0.03,residual_oracle,14,445,1,0.5510455965995789,0.0032056570053100586,0.00027312952443026006,1.0728836059570312e-06,0.0,5.91393321575269e-15,1.0000001192092896,5.125185876148379e-15,1.0000001192092896
16,9,0.1,residual_oracle,14,215,1,0.5494430661201477,0.00025904178619384766,1.4900990208843723e-05,1.0728836059570312e-06,0.0,3.5805183823270706e-15,1.0,9.501262590008632e-15,1.0000001192092896
16,9,0.3,residual_oracle,14,65,1,0.5493269562721252,3.9458274841308594e-05,2.2649726361123612e-06,1.0728836059570312e-06,0.0,5.659110976867759e-15,1.0000001192092896,7.864098674830681e-15,1.0
16,9,1.0,residual_oracle,14,60,1,0.5493183732032776,2.4437904357910156e-05,0.0,1.0728836059570312e-06,0.0,5.5202827003292525e-15,1.0,4.78232006811052e-15,1.0
