phase,dim,seed,step,the_bayes_gap,the_ce,objective_loss,macro_loss,loss_the_sun,loss_the_moon,condition,a_bayes_gap,cake_loss,cake_accuracy,tail_common_energy_fraction,tail_contrast_common_energy_fraction,common_only_cake_loss,residual_only_cake_loss,rep_macro_top1_energy,rep_macro_effective_rank,rep_weighted_top1_energy,rep_weighted_effective_rank,embedding_raw_top1_energy,embedding_raw_effective_rank,embedding_centered_top1_energy,embedding_centered_effective_rank,Bqk_top1_energy,Bqk_effective_rank,Bvo_top1_energy,Bvo_effective_rank,loss_a_moon_cake,loss_a_banana_cake,loss_a_fruit_cake,cos_cake_moon_tail,cos_cake_moon_high,cos_cake_banana,cos_cake_fruit,cos_cake_sun,cos_moon_high_the,cos_moon_tail_a,tail_proj_onto_phase1_c,moon_tail_emb_proj_onto_c,cake_emb_proj_onto_c
phase2,8,0,220,0.00244140625,,0.6665525436401367,0.6084803342819214,0.7647304534912109,0.6264467239379883,natural,0.0017094612121582031,0.0004946919507347047,1.0,0.9588482975959778,0.5726258158683777,0.00022346693731378764,2.2731478214263916,0.9394491910934448,1.2890269756317139,0.9547194838523865,1.2101364135742188,0.6071938872337341,2.910170793533325,0.6098985075950623,2.8129451274871826,0.6053764224052429,3.62345814704895,0.8014909029006958,2.03303599357605,0.5489253401756287,0.5510654449462891,0.5512338876724243,-0.20731522142887115,-0.20731522142887115,0.5821515917778015,0.5319250822067261,-0.7965825200080872,-0.41957661509513855,-0.49408072233200073,,,
phase2,8,0,230,0.00020331144332885742,,0.6647762060165405,0.6076275110244751,0.6788708567619324,0.7078301310539246,natural,0.0018324851989746094,0.000512906291987747,1.0,0.9584338665008545,0.5775456428527832,0.00023915460042189807,2.2857892513275146,0.9361891746520996,1.3023473024368286,0.9506041407585144,1.2256640195846558,0.6032913327217102,2.9319396018981934,0.6051438450813293,2.8357763290405273,0.6058180928230286,3.6200485229492188,0.8001799583435059,2.0413811206817627,0.5538575649261475,0.548915445804596,0.5486635565757751,-0.20955891907215118,-0.20955891907215118,0.5808135271072388,0.5309039354324341,-0.7942734360694885,-0.40857571363449097,-0.4954701066017151,,,
phase2,8,0,240,0.0002022385597229004,,0.6647687554359436,0.6076071858406067,0.7077475190162659,0.6789513230323792,natural,0.0017637014389038086,0.0005153654492460191,1.0,0.9583852291107178,0.5753578543663025,0.0002356203767703846,2.290564775466919,0.9354255199432373,1.305363416671753,0.9490453600883484,1.2314598560333252,0.6012551784515381,2.9413657188415527,0.6027441620826721,2.8458518981933594,0.6063157916069031,3.6162099838256836,0.8007315993309021,2.038945436477661,0.5517613887786865,0.5499318242073059,0.5496438145637512,-0.21126267313957214,-0.21126267313957214,0.5793702602386475,0.529767632484436,-0.793258786201477,-0.4067525863647461,-0.4965905249118805,,,
phase2,8,0,250,0.000102996826171875,,0.664677083492279,0.6075307726860046,0.6874713897705078,0.6990289688110352,natural,0.0016684532165527344,0.00048818369396030903,1.0,0.9588494300842285,0.5721654295921326,0.00021695350005757064,2.3019840717315674,0.9355239272117615,1.3046561479568481,0.94854336977005,1.2332394123077393,0.6004515886306763,2.9440860748291016,0.6018141508102417,2.848898410797119,0.6068403124809265,3.612165927886963,0.8014989495277405,2.033959150314331,0.5512751340866089,0.5499868392944336,0.549891471862793,-0.21130266785621643,-0.21130266785621643,0.577782154083252,0.5285177826881409,-0.7943743467330933,-0.4090224504470825,-0.49665260314941406,,,
phase2,8,0,260,9.21487808227539e-05,,0.6646523475646973,0.6074784994125366,0.686409592628479,0.7000690698623657,natural,0.0015392303466796875,0.0004575074708554894,1.0,0.9594112634658813,0.5678346753120422,0.00019602167594712228,2.312230348587036,0.9360837340354919,1.3020482063293457,0.9486229419708252,1.2328548431396484,0.6001442670822144,2.943913459777832,0.6014992594718933,2.848921298980713,0.6073610186576843,3.6081502437591553,0.8023980259895325,2.027862548828125,0.5515570640563965,0.5497776865959167,0.5495787858963013,-0.21116429567337036,-0.21116429567337036,0.5761588215827942,0.5271502733230591,-0.7957961559295654,-0.41297051310539246,-0.49628746509552,,,
phase2,8,0,270,7.897615432739258e-05,,0.6646252274513245,0.6074232459068298,0.7002418637275696,0.6862104535102844,natural,0.0014029741287231445,0.0004273448430467397,1.0,0.9599468111991882,0.5628684759140015,0.00017655846022535115,2.3215439319610596,0.9367358684539795,1.299078106880188,0.9488595128059387,1.2318943738937378,0.6000093817710876,2.9428224563598633,0.6014053821563721,2.84796142578125,0.6078593730926514,3.604306936264038,0.8032267689704895,2.02203369140625,0.5512616038322449,0.5497443675994873,0.5496580600738525,-0.21107608079910278,-0.21107608079910278,0.5745718479156494,0.5257969498634338,-0.797126293182373,-0.4171239137649536,-0.49579790234565735,,,
phase2,8,0,280,6.091594696044922e-05,,0.6645958423614502,0.6073711514472961,0.6987565755844116,0.6876596212387085,natural,0.0012862682342529297,0.00039456039667129517,1.0,0.9604877233505249,0.5581070184707642,0.00015840517880860716,2.3326964378356934,0.9372265338897705,1.296748161315918,0.9489796757698059,1.231359601020813,0.5999576449394226,2.9416427612304688,0.6014010906219482,2.8468639850616455,0.6083275079727173,3.6006953716278076,0.8037808537483215,2.0174965858459473,0.5510104298591614,0.5497397184371948,0.549689531326294,-0.21077585220336914,-0.21077585220336914,0.5730563402175903,0.5244869589805603,-0.7985541224479675,-0.4207526445388794,-0.495153546333313,,,
phase2,8,0,290,4.118680953979492e-05,,0.6645665764808655,0.6073228716850281,0.6949989199638367,0.6913778185844421,natural,0.00118255615234375,0.0003635196771938354,1.0,0.9609906077384949,0.5535283088684082,0.00014255515998229384,2.343993902206421,0.9376046061515808,1.294889211654663,0.9490190148353577,1.2311267852783203,0.5999228954315186,2.940586566925049,0.6014121770858765,2.8458714485168457,0.6087642908096313,3.597324848175049,0.8041620254516602,2.013862371444702,0.5508468747138977,0.5497302412986755,0.5496604442596436,-0.21047498285770416,-0.21047498285770416,0.5716131925582886,0.523221492767334,-0.799874484539032,-0.42389386892318726,-0.49445411562919617,,,
phase2,8,0,300,3.8564205169677734e-05,,0.6645524501800537,0.607285737991333,0.6905669569969177,0.6958045363426208,natural,0.0010906457901000977,0.0003351361956447363,1.0,0.9614526629447937,0.5492075085639954,0.00012881006114184856,2.3550918102264404,0.937894880771637,1.293404221534729,0.9489963054656982,1.2311296463012695,0.5998884439468384,2.939692258834839,0.6014190912246704,2.845031976699829,0.6091716885566711,3.5941789150238037,0.8044194579124451,2.010909080505371,0.550836980342865,0.5496470332145691,0.5495731234550476,-0.2102031111717224,-0.2102031111717224,0.5702380537986755,0.5220088958740234,-0.8010735511779785,-0.4266245663166046,-0.49373340606689453,,,
phase2,8,0,310,3.153085708618164e-05,,0.6645358800888062,0.6072502136230469,0.6933003067970276,0.693057119846344,natural,0.0010062456130981445,0.00031064118957147,1.0,0.9618613719940186,0.5449786186218262,0.00011724955402314663,2.36510968208313,0.938155472278595,1.292069911956787,0.9489632844924927,1.231178641319275,0.599839985370636,2.9389195442199707,0.6014112234115601,2.844311237335205,0.6095529794692993,3.5912349224090576,0.8046370148658752,2.008267641067505,0.5506810545921326,0.5496326684951782,0.5495800971984863,-0.21005333960056305,-0.21005333960056305,0.5689332485198975,0.5208535194396973,-0.8020792007446289,-0.4290928542613983,-0.49305951595306396,,,
phase2,8,0,320,4.89354133605957e-05,,0.6645400524139404,0.6072279214859009,0.6995876431465149,0.6868045926094055,natural,0.0009301900863647461,0.00028912234120070934,1.0,0.9622299671173096,0.5409008264541626,0.00010731761722126976,2.3743975162506104,0.9383869171142578,1.2908741235733032,0.9489186406135559,1.231276273727417,0.5997838973999023,2.938244342803955,0.6013943552970886,2.843684196472168,0.609910249710083,3.5884721279144287,0.8048193454742432,2.005894422531128,0.5504261255264282,0.5496660470962524,0.5496551394462585,-0.2099737972021103,-0.2099737972021103,0.5676950812339783,0.5197568535804749,-0.8029521107673645,-0.43134212493896484,-0.49242570996284485,,,
phase2,8,0,330,0.038985371589660645,,0.6956815123558044,0.6227794885635376,1.0131012201309204,0.4511638879776001,natural,0.0008215904235839844,0.0003210018330719322,1.0,0.9617680907249451,0.5340265035629272,0.00011240316234761849,2.3536484241485596,0.9391300678253174,1.2880523204803467,0.9492102861404419,1.2302874326705933,0.5985643863677979,2.9415688514709473,0.6001390218734741,2.8474128246307373,0.6102473139762878,3.5858678817749023,0.8062487244606018,1.999557375907898,0.545548141002655,0.5511602163314819,0.5529239177703857,-0.21398448944091797,-0.21398448944091797,0.5665545463562012,0.5187790989875793,-0.7997680902481079,-0.4326207637786865,-0.49342578649520874,,,
phase2,8,0,340,0.0019567012786865234,,0.666115939617157,0.6081401109695435,0.6355016231536865,0.7547061443328857,natural,0.001343369483947754,0.00037269096355885267,1.0,0.95945805311203,0.5563603043556213,0.0001617817470105365,2.3731143474578857,0.9283220767974854,1.3321728706359863,0.9351305365562439,1.2813470363616943,0.587975263595581,3.0049500465393066,0.5869304537773132,2.913334846496582,0.6105999946594238,3.5831422805786133,0.801186203956604,2.033545970916748,0.5496295690536499,0.5506747961044312,0.5501881241798401,-0.21982088685035706,-0.21982088685035706,0.5670214295387268,0.519862949848175,-0.7906898856163025,-0.39217209815979004,-0.49715933203697205,,,
phase2,8,0,350,0.0006720423698425293,,0.6651281118392944,0.6077457666397095,0.6687189936637878,0.7189194560050964,natural,0.0016472339630126953,0.00046715207281522453,1.0,0.957694947719574,0.56574547290802,0.00021202974312473089,2.3586690425872803,0.923443078994751,1.3523619174957275,0.9273651838302612,1.3086130619049072,0.5813359022140503,3.0410056114196777,0.5787584185600281,2.951300621032715,0.6110818982124329,3.5794248580932617,0.801074743270874,2.0404038429260254,0.551002025604248,0.5499483346939087,0.5501396656036377,-0.22637787461280823,-0.22637787461280823,0.5667020082473755,0.520275354385376,-0.7825430631637573,-0.3729126453399658,-0.5000600814819336,,,
phase2,8,0,360,0.0009638071060180664,,0.6653780937194824,0.6079121828079224,0.6567715406417847,0.7314504384994507,natural,0.0017746686935424805,0.0005056813242845237,1.0,0.957880973815918,0.570243775844574,0.00022148346761241555,2.3511927127838135,0.9240866303443909,1.3499515056610107,0.9270982146263123,1.30951726436615,0.5791152715682983,3.0499207973480225,0.5760040283203125,2.9610934257507324,0.6117099523544312,3.574586868286133,0.803942859172821,2.0275964736938477,0.5537927150726318,0.5489485859870911,0.5485976338386536,-0.22832512855529785,-0.22832512855529785,0.5658242702484131,0.5201629400253296,-0.7817877531051636,-0.37465742230415344,-0.5005602240562439,,,
phase2,8,0,370,0.0004706382751464844,,0.6649786233901978,0.6077002286911011,0.6683144569396973,0.7189211845397949,natural,0.0017234086990356445,0.0005077026435174048,1.0,0.9586706161499023,0.5698353052139282,0.00020933007181156427,2.346834421157837,0.9266318082809448,1.3396846055984497,0.9297008514404297,1.3004498481750488,0.5786470174789429,3.0480570793151855,0.5754925608634949,2.95955491065979,0.6124130487442017,3.569178342819214,0.8072024583816528,2.0107314586639404,0.5538398027420044,0.5489313006401062,0.5484941601753235,-0.22897151112556458,-0.22897151112556458,0.564609169960022,0.5196728706359863,-0.7834975719451904,-0.38372373580932617,-0.4999600648880005,,,
phase2,8,0,380,0.0002174973487854004,,0.6647603511810303,0.6075517535209656,0.6779158711433411,0.708813488483429,natural,0.001593947410583496,0.0004800836031790823,1.0,0.9595056772232056,0.566454291343689,0.00018851667118724436,2.350268602371216,0.928691565990448,1.3311333656311035,0.931893527507782,1.2927085161209106,0.5786886811256409,3.044154405593872,0.5756344795227051,2.9557485580444336,0.6131178736686707,3.563760995864868,0.8093484044075012,1.9985302686691284,0.5529844760894775,0.5490994453430176,0.5489454865455627,-0.22905120253562927,-0.22905120253562927,0.5632085800170898,0.5188607573509216,-0.7858714461326599,-0.39207595586776733,-0.49860072135925293,,,
phase2,8,0,390,9.584426879882812e-05,,0.6646441221237183,0.6074460744857788,0.6866416931152344,0.6998443603515625,natural,0.0014448165893554688,0.0004392480186652392,1.0,0.9602444767951965,0.5615807175636292,0.0001667089672992006,2.3583502769470215,0.9300618171691895,1.32525634765625,0.933296263217926,1.2876811027526855,0.5788259506225586,3.0405821800231934,0.5758914351463318,2.952195644378662,0.613782525062561,3.5586538314819336,0.8105469346046448,1.9907723665237427,0.5519952178001404,0.549387514591217,0.5493618249893188,-0.22898821532726288,-0.22898821532726288,0.5617579221725464,0.5178471803665161,-0.7882013916969299,-0.3984801173210144,-0.49688684940338135,,,
phase2,8,0,400,6.687641143798828e-05,,0.6646023392677307,0.6073789000511169,0.6967149972915649,0.6897131204605103,natural,0.0013016462326049805,0.00039697904139757156,1.0,0.9608761668205261,0.5562129616737366,0.00014704529894515872,2.368208169937134,0.9309748411178589,1.3212000131607056,0.9341638088226318,1.2845211029052734,0.5789529085159302,3.0376415252685547,0.5761284232139587,2.94925594329834,0.6143922805786133,3.5539677143096924,0.8111886978149414,1.985761046409607,0.5511029958724976,0.5496728420257568,0.5496904850006104,-0.22893983125686646,-0.22893983125686646,0.5603333711624146,0.5167662501335144,-0.7902988195419312,-0.4034048914909363,-0.49509164690971375,,,
phase2,8,0,410,5.429983139038086e-05,,0.6645761728286743,0.607325553894043,0.6949948668479919,0.691408097743988,natural,0.0011816024780273438,0.0003558564931154251,1.0,0.9614540934562683,0.5512036085128784,0.00012976437574252486,2.379789352416992,0.9315505027770996,1.3184905052185059,0.934646725654602,1.2827057838439941,0.5790788531303406,3.035247802734375,0.5763441324234009,2.946852207183838,0.6149465441703796,3.549705982208252,0.8114708065986633,1.9825420379638672,0.5509054064750671,0.5496500730514526,0.5496692061424255,-0.22874677181243896,-0.22874677181243896,0.5589727163314819,0.5157020092010498,-0.7922868132591248,-0.4072570204734802,-0.4932648539543152,,,
phase2,8,0,420,4.845857620239258e-05,,0.6645575165748596,0.6072813272476196,0.691456139087677,0.694935142993927,natural,0.0010780096054077148,0.0003198505437467247,1.0,0.9619662165641785,0.546475350856781,0.00011534328223206103,2.3913815021514893,0.9319564700126648,1.3164832592010498,0.9349397420883179,1.2815661430358887,0.57918381690979,3.033238410949707,0.576526939868927,2.9448306560516357,0.6154511570930481,3.5458242893218994,0.8115863800048828,1.9802360534667969,0.550882875919342,0.549557089805603,0.5495752096176147,-0.22855977714061737,-0.22855977714061737,0.5576960444450378,0.5146933197975159,-0.7940822839736938,-0.4104672074317932,-0.4915396273136139,,,
phase2,8,0,430,4.297494888305664e-05,,0.6645408868789673,0.6072421073913574,0.6942511200904846,0.6921291947364807,natural,0.0009846687316894531,0.0002898359962273389,1.0,0.9624062180519104,0.5418670177459717,0.00010346443741582334,2.401888132095337,0.9322977066040039,1.3147735595703125,0.9351642727851868,1.280677318572998,0.5792582035064697,3.031480073928833,0.5766748785972595,2.943063735961914,0.6159127354621887,3.5422720909118652,0.8116500973701477,1.9783159494400024,0.55063396692276,0.5495789051055908,0.549617350101471,-0.22849102318286896,-0.22849102318286896,0.5565078258514404,0.5137531757354736,-0.7956324815750122,-0.41331005096435547,-0.48998910188674927,,,
phase2,8,0,440,3.8743019104003906e-05,,0.6645268797874451,0.6072088479995728,0.6932297945022583,0.6931420564651489,natural,0.0009056329727172852,0.00026367054670117795,1.0,0.9628099203109741,0.537630021572113,9.337315714219585e-05,2.412306070327759,0.9325553774833679,1.3134164810180664,0.9353024363517761,1.2800981998443604,0.5793262124061584,3.029932975769043,0.5768082141876221,2.941505193710327,0.6163373589515686,3.5390024185180664,0.8116492629051208,1.976791501045227,0.5505697131156921,0.5495390892028809,0.5495636463165283,-0.22838908433914185,-0.22838908433914185,0.5554012060165405,0.5128804445266724,-0.7970711588859558,-0.41581669449806213,-0.48854032158851624,,,
phase2,8,0,450,3.5822391510009766e-05,,0.664515495300293,0.6071802973747253,0.692728579044342,0.6936374306678772,natural,0.0008366107940673828,0.00024127545475494117,1.0,0.9631748199462891,0.5336419939994812,8.487090235576034e-05,2.422189712524414,0.9327714443206787,1.3122494220733643,0.935401201248169,1.2796653509140015,0.5793828368186951,3.0285377502441406,0.5769264698028564,2.9400980472564697,0.6167305707931519,3.53597354888916,0.81162428855896,1.9754736423492432,0.5504952669143677,0.5495117902755737,0.5495282411575317,-0.22831179201602936,-0.22831179201602936,0.5543681383132935,0.5120715498924255,-0.7983766794204712,-0.41809719800949097,-0.4872109889984131,,,
phase2,8,0,460,3.314018249511719e-05,,0.6645052433013916,0.6071551442146301,0.6930944919586182,0.6932661533355713,natural,0.0007756948471069336,0.00022193662880454212,1.0,0.963506817817688,0.5298688411712646,7.760017615510151e-05,2.4315345287323,0.9329596757888794,1.3112142086029053,0.9354759454727173,1.2793214321136475,0.579430103302002,3.0272624492645264,0.577032208442688,2.9388105869293213,0.6170967221260071,3.5331523418426514,0.811587393283844,1.9742950201034546,0.5503953695297241,0.5495008826255798,0.5495185256004333,-0.22826053202152252,-0.22826053202152252,0.553400456905365,0.5113202333450317,-0.7995645403862,-0.42020148038864136,-0.48598989844322205,,,
phase2,8,0,470,3.0994415283203125e-05,,0.6644964814186096,0.6071330308914185,0.6931848526000977,0.693171501159668,natural,0.0007218122482299805,0.00020517817756626755,1.0,0.9638120532035828,0.5263090133666992,7.128289871616289e-05,2.4404923915863037,0.9331212639808655,1.3103039264678955,0.9355277419090271,1.2790642976760864,0.5794718861579895,3.026087760925293,0.5771291851997375,2.937624454498291,0.617439329624176,3.530510663986206,0.8115382194519043,1.9732433557510376,0.5503153800964355,0.5494877696037292,0.5495056509971619,-0.22821664810180664,-0.22821664810180664,0.552490770816803,0.5106198787689209,-0.800661563873291,-0.422151654958725,-0.48485687375068665,,,
phase2,8,0,480,2.8967857360839844e-05,,0.6644885540008545,0.6071134209632874,0.6931332349777222,0.6932190656661987,natural,0.0006738901138305664,0.00019036490994039923,1.0,0.9640954732894897,0.5229413509368896,6.583965296158567e-05,2.44909930229187,0.9332624673843384,1.3094898462295532,0.9355629086494446,1.278869867324829,0.5795091390609741,3.024998188018799,0.5772193074226379,2.936521530151367,0.6177616715431213,3.5280258655548096,0.811481237411499,1.9722909927368164,0.5502490997314453,0.5494744181632996,0.5494913458824158,-0.22818022966384888,-0.22818022966384888,0.5516323447227478,0.5099645256996155,-0.8016787767410278,-0.42397233843803406,-0.4838019013404846,,,
phase2,8,0,490,2.7179718017578125e-05,,0.6644815802574158,0.6070960164070129,0.6931562423706055,0.6931924819946289,natural,0.0006312131881713867,0.00017737799498718232,1.0,0.9643586277961731,0.5197403430938721,6.103207488195039e-05,2.457357406616211,0.9333882331848145,1.3087503910064697,0.9355865120887756,1.278719425201416,0.5795421004295349,3.0239806175231934,0.5773032307624817,2.935490131378174,0.6180658340454102,3.52567982673645,0.8114195466041565,1.9714168310165405,0.5501865744590759,0.5494644045829773,0.5494802594184875,-0.22815276682376862,-0.22815276682376862,0.550819456577301,0.5093489289283752,-0.802623987197876,-0.4256829619407654,-0.48281699419021606,,,
phase2,8,0,500,2.562999725341797e-05,,0.6644753813743591,0.607080340385437,0.6932543516159058,0.6930912733078003,natural,0.0005927085876464844,0.0001656614913372323,1.0,0.9646045565605164,0.5166906714439392,5.6780711020110175e-05,2.465301513671875,0.9335008263587952,1.3080761432647705,0.9356006383895874,1.2786064147949219,0.5795717835426331,3.023024797439575,0.5773814916610718,2.934521436691284,0.6183539032936096,3.5234568119049072,0.8113548159599304,1.970607876777649,0.5501270294189453,0.5494564771652222,0.549472451210022,-0.22813314199447632,-0.22813314199447632,0.5500473380088806,0.5087689161300659,-0.8035053610801697,-0.42729735374450684,-0.48189425468444824,,,
phase2,8,0,0,4.172325134277344e-06,,13.777853012084961,13.777853012084961,0.6931484937667847,0.6931542158126831,reweight,21.476089477539062,22.427270889282227,0.0,0.9991954565048218,0.9996228218078613,22.42595863342285,1.9083560705184937,0.9996643662452698,1.003334641456604,0.9995092153549194,1.0046292543411255,0.9398141503334045,1.3488209247589111,0.9512201547622681,1.272143840789795,0.237351655960083,7.097785472869873,0.9815463423728943,1.1303051710128784,61.44964599609375,2.5526397228240967,3.5006773471832275,-0.9453271627426147,-0.9453271627426147,0.9763199687004089,0.9706270098686218,-0.945318341255188,0.6294212341308594,-0.9347015619277954,,,
phase2,8,0,10,0.026026785373687744,,1.8975090980529785,1.897508978843689,0.6172364354133606,0.8211115002632141,reweight,1.9593555927276611,2.308163642883301,0.6666666865348816,0.9834506511688232,0.9912530779838562,2.1716299057006836,1.9601964950561523,0.9937838912010193,1.045924186706543,0.993950605392456,1.0429314374923706,0.8786961436271667,1.6644370555877686,0.8854010105133057,1.5954480171203613,0.4466094970703125,5.147931098937988,0.916678249835968,1.519904375076294,5.864431858062744,1.1100122928619385,1.0747530460357666,-0.8897258043289185,-0.8897258043289185,0.9570464491844177,0.9459042549133301,-0.903864860534668,0.2625635862350464,-0.7865932583808899,,,
phase2,8,0,20,0.056318581104278564,,1.3825128078460693,1.3825128078460693,0.7177581191062927,0.7811734080314636,reweight,0.8552910089492798,1.6551847457885742,0.6666666865348816,0.8376904129981995,0.9262626767158508,1.5983768701553345,1.9416359663009644,0.962561845779419,1.2227495908737183,0.9831060767173767,1.1015552282333374,0.7234843969345093,2.297673225402832,0.7211486101150513,2.2233409881591797,0.6569331884384155,3.400092601776123,0.7810787558555603,2.3893609046936035,2.276404857635498,1.616162896156311,1.521064281463623,-0.6741303205490112,-0.6741303205490112,0.9759557247161865,0.9443311095237732,-0.8530304431915283,-0.12085924297571182,-0.5554913282394409,,,
